maxVelocity:7,maxTurn:30
time (UNIX seconds),cumulative movement,cumulative rotation,lap number
1679403345,799,1348,1
1679403346,804,1378,1
1679403347,808,1408,1
1679403348,816,1409,1
1679403349,825,1409,1
1679403350,830,1425,1
1679403351,837,1425,1
1679403352,844,1425,1
1679403353,852,1425,1
1679403354,859,1425,1
1679403355,866,1425,1
1679403356,873,1425,1
1679403357,880,1425,1
1679403358,887,1425,1
1679403359,891,1454,1
1679403360,899,1456,1
1679403361,905,1481,1
1679403362,912,1489,1
1679403363,919,1496,1
1679403364,928,1496,1
1679403365,934,1517,1
1679403366,942,1526,1
1679403367,949,1540,1
1679403368,958,1540,1
1679403369,967,1540,1
1679403370,975,1547,1
1679403371,980,1577,1
1679403372,986,1594,1
1679403373,991,1613,1
1679403374,997,1627,1
1679403375,1002,1647,1
1679403376,1009,1659,1
1679403377,1014,1681,1
1679403378,1020,1688,1
1679403379,1028,1688,1
1679403380,1036,1688,1
1679403381,1044,1688,1
1679403382,1051,1688,1
1679403383,1056,1703,1
1679403384,1061,1717,1
1679403385,1070,1717,1
1679403386,1076,1732,1
1679403387,1080,1762,1
1679403388,1088,1765,1
1679403389,1095,1777,1
1679403390,1100,1791,1
1679403391,1107,1794,1
1679403392,1114,1794,1
1679403393,1121,1794,1
1679403394,1126,1812,1
1679403395,1131,1824,1
1679403396,1137,1834,1
1679403397,1144,1834,1
1679403398,1152,1834,1
1679403399,1159,1834,1
1679403400,1166,1834,1
1679403401,1171,1848,2
1679403402,1172,1863,2
1679403403,1177,1866,2
1679403404,1184,1866,2
1679403405,1192,1866,2
1679403406,1199,1866,2
1679403407,1206,1866,2
1679403408,1213,1866,2
1679403409,1218,1879,2
1679403410,1224,1888,2
1679403411,1233,1888,2
1679403412,1238,1908,2
1679403413,1242,1938,2
1679403414,1249,1940,2
1679403415,1254,1959,2
1679403416,1259,1977,2
1679403417,1265,1993,2
1679403418,1270,2007,2
1679403419,1275,2023,2
1679403420,1280,2039,2
1679403421,1287,2039,2
1679403422,1295,2039,2
1679403423,1303,2039,2
1679403424,1310,2039,2
1679403425,1315,2057,2
1679403426,1322,2072,2
1679403427,1331,2072,2
1679403428,1336,2088,2
1679403429,1344,2092,2
1679403430,1352,2092,2
1679403431,1357,2121,2
1679403432,1364,2130,2
1679403433,1368,2156,2
1679403434,1375,2164,2
1679403435,1380,2193,2
1679403436,1388,2197,2
1679403437,1392,2225,2
1679403438,1400,2225,2
1679403439,1406,2238,2
1679403440,1413,2238,2
1679403441,1420,2238,2
1679403442,1427,2238,2
1679403443,1434,2238,2
1679403444,1441,2238,2
1679403445,1449,2238,2
1679403446,1456,2238,2
1679403447,1463,2238,2
1679403448,1470,2238,2
1679403449,1474,2260,2
1679403450,1480,2285,2
1679403451,1488,2293,2
1679403452,1493,2312,2
1679403453,1500,2314,2
1679403454,1505,2339,2
1679403455,1513,2341,2
1679403456,1521,2351,2
1679403457,1529,2354,2
1679403458,1535,2361,2
1679403459,1543,2361,2
1679403460,1550,2375,2
1679403461,1556,2390,2
1679403462,1562,2405,2
1679403462,1568,2417,2
1679403463,1572,2442,2
1679403464,1577,2472,2
1679403466,1584,2486,2
1679403467,1593,2486,2
1679403468,1597,2512,2
1679403469,1603,2516,2
1679403469,1610,2516,2
1679403470,1617,2516,2
1679403471,1624,2516,2
1679403472,1631,2516,2
1679403473,1637,2522,2
1679403474,1642,2546,2
1679403475,1650,2550,2
1679403477,1655,2580,2
1679403477,1661,2595,2
1679403478,1666,2610,2
1679403479,1673,2610,2
1679403480,1681,2610,2
1679403481,1688,2610,2
1679403482,1695,2610,2
1679403483,1701,2610,2
1679403484,1706,2622,2
1679403485,1714,2622,2
1679403486,1722,2622,2
1679403487,1730,2622,2
1679403488,1738,2622,2
1679403489,1745,2622,3
1679403490,1745,2639,3
1679403491,1749,2642,3
1679403492,1754,2642,3
1679403493,1760,2642,3
1679403494,1765,2649,3
1679403495,1771,2649,3
1679403496,1778,2649,3
1679403497,1784,2649,3
1679403498,1791,2651,3
1679403499,1794,2679,3
1679403500,1802,2679,3
1679403501,1809,2684,3
1679403502,1813,2712,3
1679403503,1820,2724,3
1679403504,1824,2751,3
1679403505,1831,2751,3
1679403506,1835,2773,3
1679403507,1839,2798,3
1679403508,1847,2799,3
1679403509,1851,2822,3
1679403510,1857,2825,3
1679403511,1865,2825,3
1679403512,1874,2825,3
1679403513,1881,2825,3
1679403514,1887,2837,3
1679403515,1892,2863,3
1679403516,1901,2863,3
1679403517,1909,2868,3
1679403518,1918,2868,3
1679403519,1927,2868,3
1679403520,1933,2891,3
1679403521,1938,2914,3
1679403522,1942,2940,3
1679403523,1948,2946,3
1679403524,1955,2960,3
1679403525,1960,2983,3
1679403526,1966,2997,3
1679403527,1973,3001,3
1679403528,1980,3007,3
1679403529,1985,3016,3
1679403530,1992,3016,3
1679403531,2000,3016,3
1679403532,2006,3016,3
1679403533,2011,3030,3
1679403534,2014,3053,3
1679403535,2015,3061,3
1679403536,2022,3061,3
1679403537,2029,3061,3
1679403538,2036,3061,3
1679403539,2043,3061,3
1679403540,2047,3089,3
1679403541,2053,3109,3
1679403542,2061,3115,3
1679403543,2069,3118,3
1679403544,2073,3143,3
1679403545,2080,3147,3
1679403546,2084,3173,3
1679403547,2089,3199,3
1679403548,2095,3219,3
1679403549,2100,3232,3
1679403550,2109,3232,3
1679403551,2119,3232,3
1679403552,2126,3242,3
1679403553,2131,3272,3
1679403554,2139,3276,3
1679403555,2144,3302,3
1679403556,2149,3328,3
1679403557,2155,3337,3
1679403558,2160,3359,3
1679403559,2168,3364,3
1679403560,2172,3385,3
1679403561,2179,3385,3
1679403562,2186,3385,3
1679403563,2193,3385,3
1679403564,2200,3385,3
1679403565,2207,3385,3
1679403566,2214,3390,3
1679403567,2218,3419,3
1679403568,2225,3432,3
1679403569,2229,3459,3
1679403570,2235,3466,3
1679403571,2242,3468,3
1679403572,2244,3486,3
1679403573,2246,3494,3
1679403574,2253,3494,3
1679403575,2260,3494,3
1679403576,2267,3494,3
1679403577,2274,3494,3
1679403578,2282,3494,3
1679403579,2289,3494,3
1679403580,2295,3494,3
1679403581,2300,3502,3
1679403582,2304,3519,3
1679403583,2307,3535,3
1679403584,2312,3549,4
1679403585,2318,3556,4
1679403586,2324,3559,4
1679403587,2329,3567,4
1679403588,2336,3567,4
1679403589,2343,3567,4
1679403590,2349,3567,4
1679403591,2356,3567,4
1679403592,2362,3567,4
1679403593,2366,3582,4
1679403594,2372,3600,4
1679403595,2379,3601,4
1679403596,2384,3625,4
1679403597,2390,3635,4
1679403598,2394,3652,4
1679403599,2399,3669,4
1679403600,2403,3684,4
1679403601,2405,3714,4
1679403602,2405,3739,4
1679403603,2410,3748,4
1679403604,2418,3748,4
1679403605,2421,3771,4
1679403606,2429,3771,4
1679403607,2437,3771,4
1679403608,2444,3771,4
1679403609,2450,3783,4
1679403610,2453,3812,4
1679403611,2462,3812,4
1679403612,2472,3812,4
1679403613,2481,3812,4
1679403614,2489,3812,4
1679403615,2496,3822,4
1679403616,2501,3843,4
1679403617,2507,3859,4
1679403618,2512,3884,4
1679403619,2518,3893,4
1679403620,2523,3922,4
1679403621,2531,3922,4
1679403622,2535,3947,4
1679403623,2541,3952,4
1679403624,2547,3952,4
1679403625,2554,3952,4
1679403626,2561,3952,4
1679403627,2568,3952,4
1679403628,2574,3952,4
1679403629,2581,3952,4
1679403630,2587,3952,4
1679403631,2594,3952,4
1679403632,2600,3952,4
1679403633,2604,3975,4
1679403634,2611,3984,4
1679403635,2615,4006,4
1679403636,2622,4007,4
1679403637,2629,4014,4
1679403638,2632,4042,4
1679403639,2633,4063,4
1679403640,2639,4069,4
1679403641,2646,4070,4
1679403642,2651,4097,4
1679403643,2658,4098,4
1679403644,2665,4112,4
1679403645,2665,4125,4
1679403646,2671,4128,4
1679403647,2679,4128,4
1679403648,2685,4144,4
1679403649,2692,4152,4
1679403650,2697,4178,4
1679403651,2701,4204,4
1679403652,2707,4207,4
1679403653,2712,4227,4
1679403654,2719,4240,4
1679403655,2722,4265,4
1679403656,2728,4273,4
1679403657,2730,4295,4
1679403658,2736,4295,4
1679403659,2742,4296,4
1679403660,2748,4296,4
1679403661,2754,4297,4
1679403662,2759,4297,4
1679403663,2763,4315,4
1679403664,2768,4316,4
1679403665,2773,4317,4
1679403666,2778,4323,4
1679403667,2781,4353,4
1679403668,2784,4381,4
1679403669,2792,4386,4
1679403670,2795,4405,4
1679403671,2801,4407,4
1679403672,2804,4425,4
1679403673,2804,4429,4
1679403674,2808,4431,4
1679403675,2813,4431,4
1679403676,2819,4433,4
1679403677,2824,4433,4
1679403678,2830,4434,4
1679403679,2836,4435,4
1679403680,2842,4435,4
1679403681,2847,4435,4
1679403682,2852,4437,4
1679403683,2856,4443,4
1679403684,2862,4443,4
1679403685,2867,4448,4
1679403686,2871,4456,4
1679403687,2878,4456,5
1679403688,2883,4461,5
1679403689,2888,4464,5
1679403690,2894,4465,5
1679403691,2899,4471,5
1679403692,2904,4475,5
1679403693,2909,4479,5
1679403694,2916,4480,5
1679403695,2917,4501,5
1679403696,2922,4504,5
1679403697,2927,4509,5
1679403698,2932,4518,5
1679403699,2936,4524,5
1679403700,2939,4543,5
1679403701,2942,4568,5
1679403702,2947,4583,5
1679403703,2952,4595,5
1679403704,2960,4595,5
1679403705,2967,4595,5
1679403706,2975,4595,5
1679403707,2982,4595,5
1679403708,2984,4595,5
1679403709,2984,4595,5
1679403710,2984,4595,5
1679403711,2984,4595,5
1679403712,2984,4595,5
1679403713,2984,4595,5
1679403714,2984,4595,5
1679403715,2984,4595,5
1679403716,2984,4595,5
1679403717,2985,4595,5
1679403718,2988,4604,5
1679403719,2989,4632,5
1679403720,2990,4662,5
1679403721,2991,4688,5
1679403722,2991,4701,5
1679403723,2991,4707,5
1679403724,2992,4736,5
1679403725,2995,4765,5
1679403726,2995,4781,5
1679403727,2995,4792,5
1679403728,2995,4792,5
1679403729,2995,4792,5
1679403730,2995,4792,5
1679403731,2995,4792,5
1679403732,2995,4792,5
1679403733,2995,4792,5
1679403734,2995,4792,5
1679403735,2995,4792,5
1679403736,2998,4792,5
1679403737,3000,4802,5
1679403738,3000,4811,5
1679403739,3000,4815,5
1679403740,3000,4820,5
1679403741,3000,4847,5
1679403742,3000,4872,5
1679403743,3000,4872,5
1679403744,3000,4872,5
1679403745,3000,4872,5
1679403746,3000,4872,5
1679403747,3000,4872,5
1679403748,3000,4872,5
1679403749,3000,4872,5
1679403750,3000,4872,5
1679403751,3000,4872,5
Trial ended. Best lap time:89.02344,total elapsed time:581
