maxVelocity:7,maxTurn:30
time (UNIX seconds),cumulative movement,cumulative rotation,lap number
1679407588,1373,2810,2
1679407589,1380,2810,2
1679407590,1386,2810,2
1679407591,1390,2832,2
1679407592,1394,2856,2
1679407593,1399,2877,2
1679407594,1405,2881,2
1679407595,1412,2881,2
1679407596,1419,2882,2
1679407597,1425,2882,2
1679407598,1432,2882,2
1679407599,1439,2882,2
1679407600,1443,2900,2
1679407601,1445,2930,2
1679407602,1449,2946,2
1679407603,1452,2970,2
1679407604,1457,2980,2
1679407605,1462,2980,2
1679407606,1466,3005,2
1679407607,1470,3017,2
1679407608,1476,3018,2
1679407609,1480,3043,2
1679407610,1485,3050,2
1679407611,1490,3053,2
1679407612,1493,3070,2
1679407613,1498,3081,2
1679407614,1501,3102,2
1679407615,1506,3107,2
1679407616,1512,3108,2
1679407617,1519,3108,2
1679407618,1526,3108,2
1679407619,1532,3108,2
1679407620,1538,3108,2
1679407621,1544,3109,2
1679407622,1549,3109,2
1679407623,1556,3109,2
1679407624,1559,3135,2
1679407625,1564,3150,2
1679407626,1570,3150,2
1679407627,1577,3152,2
1679407628,1582,3174,2
1679407629,1588,3174,2
1679407630,1593,3191,2
1679407631,1599,3191,2
1679407632,1606,3195,2
1679407633,1609,3215,2
1679407634,1616,3221,2
1679407635,1619,3244,2
1679407636,1625,3249,2
1679407637,1629,3272,2
1679407638,1634,3278,2
1679407639,1640,3278,2
1679407640,1645,3294,2
1679407641,1650,3303,2
1679407642,1655,3314,2
1679407643,1656,3338,2
1679407644,1659,3343,2
1679407645,1663,3351,2
1679407646,1667,3372,2
1679407647,1672,3374,2
1679407648,1676,3399,2
1679407649,1682,3402,2
1679407650,1688,3413,2
1679407651,1693,3428,2
1679407652,1697,3436,2
1679407653,1701,3456,2
1679407654,1705,3460,2
1679407655,1710,3461,2
1679407656,1715,3461,2
1679407657,1719,3463,2
1679407658,1723,3464,2
1679407659,1728,3464,2
1679407660,1733,3465,2
1679407661,1738,3479,2
1679407662,1741,3498,2
1679407663,1746,3511,2
1679407664,1750,3521,2
1679407665,1755,3541,2
1679407666,1758,3568,2
1679407667,1763,3570,2
1679407668,1767,3583,2
1679407669,1771,3598,2
1679407670,1774,3610,2
1679407671,1779,3616,2
1679407672,1783,3616,2
1679407673,1788,3619,2
1679407674,1794,3619,2
1679407675,1799,3619,2
1679407676,1803,3631,2
1679407677,1809,3634,2
1679407678,1813,3643,2
1679407679,1818,3643,2
1679407680,1824,3643,2
1679407681,1830,3643,2
1679407682,1837,3643,2
1679407683,1844,3643,3
1679407684,1851,3643,3
1679407685,1857,3643,3
1679407686,1864,3643,3
1679407687,1870,3643,3
1679407688,1876,3643,3
1679407689,1882,3643,3
1679407690,1889,3643,3
1679407691,1895,3646,3
1679407692,1900,3659,3
1679407693,1905,3676,3
1679407694,1911,3706,3
1679407695,1916,3717,3
1679407696,1922,3718,3
1679407697,1930,3718,3
1679407698,1933,3746,3
1679407699,1938,3754,3
1679407700,1943,3781,3
1679407701,1947,3807,3
1679407702,1954,3807,3
1679407703,1963,3807,3
1679407704,1970,3807,3
1679407705,1975,3824,3
1679407706,1981,3827,3
1679407707,1987,3827,3
1679407708,1994,3827,3
1679407709,1998,3852,3
1679407710,2005,3862,3
1679407711,2011,3877,3
1679407712,2013,3904,3
1679407713,2019,3905,3
1679407714,2022,3935,3
1679407715,2023,3965,3
1679407716,2023,3987,3
1679407717,2025,4017,3
1679407718,2026,4042,3
1679407719,2027,4068,3
1679407720,2030,4091,3
1679407721,2032,4121,3
1679407722,2034,4151,3
1679407723,2038,4167,3
1679407724,2042,4196,3
1679407725,2046,4222,3
1679407726,2050,4247,3
1679407727,2056,4247,3
1679407728,2061,4247,3
1679407729,2067,4248,3
1679407730,2070,4266,3
1679407731,2073,4295,3
1679407732,2079,4295,3
1679407733,2084,4312,3
1679407734,2087,4337,3
1679407735,2093,4337,3
1679407736,2098,4337,3
1679407737,2103,4338,3
1679407738,2106,4358,3
1679407739,2111,4372,3
1679407740,2114,4395,3
1679407741,2118,4402,3
1679407742,2122,4416,3
1679407743,2127,4417,3
1679407744,2134,4417,3
1679407745,2140,4417,3
1679407746,2146,4417,3
1679407747,2153,4417,3
1679407748,2159,4417,3
1679407749,2164,4417,3
1679407750,2168,4430,3
1679407751,2172,4453,3
1679407752,2178,4467,3
1679407753,2183,4488,3
1679407754,2188,4495,3
1679407755,2195,4495,3
1679407756,2201,4495,3
1679407757,2207,4496,3
1679407758,2211,4512,3
1679407759,2216,4522,3
1679407760,2220,4546,3
1679407761,2224,4563,3
1679407762,2230,4563,3
1679407763,2235,4563,3
1679407764,2241,4565,3
1679407765,2246,4584,3
1679407766,2251,4604,3
1679407767,2256,4622,3
1679407768,2261,4641,3
1679407769,2265,4649,3
1679407770,2269,4657,3
1679407771,2274,4681,3
1679407772,2281,4681,3
1679407773,2285,4708,3
1679407774,2292,4712,3
1679407775,2297,4727,3
1679407776,2303,4727,3
1679407777,2308,4728,3
1679407778,2313,4734,3
1679407779,2318,4738,3
1679407780,2325,4738,3
1679407781,2331,4738,3
1679407782,2337,4738,3
1679407783,2344,4738,3
1679407784,2348,4763,3
1679407785,2354,4771,3
1679407786,2359,4790,3
1679407787,2366,4796,3
1679407788,2370,4810,3
1679407789,2375,4825,3
1679407790,2382,4825,3
1679407791,2389,4825,3
1679407792,2396,4825,3
1679407793,2403,4825,3
1679407794,2410,4825,3
1679407795,2417,4825,3
1679407796,2424,4825,3
1679407797,2431,4825,3
1679407798,2438,4825,3
1679407799,2446,4825,4
1679407800,2453,4825,4
1679407801,2459,4825,4
1679407802,2464,4829,4
1679407803,2470,4830,4
1679407804,2477,4830,4
1679407805,2484,4830,4
1679407806,2491,4830,4
1679407807,2498,4830,4
1679407808,2504,4831,4
1679407809,2508,4860,4
1679407810,2514,4872,4
1679407811,2522,4872,4
1679407812,2527,4899,4
1679407813,2531,4922,4
1679407814,2533,4952,4
1679407815,2536,4981,4
1679407816,2538,5012,4
1679407817,2541,5042,4
1679407818,2541,5048,4
1679407819,2541,5048,4
1679407820,2541,5048,4
1679407821,2541,5048,4
1679407822,2541,5048,4
1679407823,2541,5048,4
1679407824,2541,5048,4
1679407825,2541,5048,4
1679407826,2541,5048,4
1679407827,2543,5048,4
1679407828,2549,5048,4
1679407829,2555,5048,4
1679407830,2561,5048,4
1679407831,2567,5048,4
1679407832,2573,5048,4
1679407833,2579,5048,4
1679407834,2579,5048,4
1679407835,2579,5048,4
1679407836,2579,5048,4
1679407837,2579,5048,4
1679407838,2579,5048,4
1679407839,2579,5048,4
1679407840,2579,5048,4
1679407841,2579,5048,4
1679407842,2579,5048,4
1679407843,2579,5048,4
1679407844,2579,5048,4
1679407845,2585,5048,4
1679407846,2591,5048,4
1679407847,2597,5048,4
1679407848,2603,5048,4
1679407849,2608,5052,4
1679407850,2609,5081,4
1679407851,2611,5104,4
1679407852,2616,5110,4
1679407853,2623,5110,4
1679407854,2629,5117,4
1679407855,2633,5135,4
1679407856,2637,5151,4
1679407857,2642,5161,4
1679407858,2647,5168,4
1679407859,2652,5169,4
1679407860,2658,5171,4
1679407861,2663,5189,4
1679407862,2669,5197,4
1679407863,2674,5213,4
1679407864,2679,5237,4
1679407865,2686,5243,4
1679407866,2693,5243,4
1679407867,2699,5245,4
1679407868,2703,5274,4
1679407869,2709,5287,4
1679407870,2714,5310,4
1679407871,2719,5318,4
1679407872,2722,5347,4
1679407873,2728,5348,4
1679407874,2736,5348,4
1679407875,2741,5362,4
1679407876,2747,5379,4
1679407877,2752,5396,4
1679407878,2756,5413,4
1679407879,2761,5423,4
1679407880,2767,5423,4
1679407881,2775,5423,4
1679407882,2781,5426,4
1679407883,2786,5441,4
1679407884,2793,5441,4
1679407885,2800,5441,4
1679407886,2808,5441,4
1679407887,2814,5447,4
1679407888,2818,5453,4
1679407889,2824,5453,4
1679407890,2830,5453,4
1679407891,2836,5453,4
1679407892,2841,5465,4
1679407893,2845,5495,4
1679407894,2852,5506,4
1679407895,2857,5521,4
1679407896,2861,5543,4
1679407897,2867,5543,4
1679407898,2872,5543,4
1679407899,2877,5545,4
1679407900,2880,5575,4
1679407901,2885,5591,4
1679407902,2890,5619,4
1679407903,2894,5640,4
1679407904,2899,5643,4
1679407905,2903,5660,4
1679407906,2909,5667,4
1679407907,2916,5667,4
1679407908,2920,5695,4
1679407909,2926,5705,4
1679407910,2931,5730,4
1679407911,2935,5747,4
1679407912,2940,5760,4
1679407913,2946,5775,4
1679407914,2951,5795,4
1679407915,2958,5795,4
1679407916,2964,5809,4
1679407917,2967,5834,4
1679407918,2973,5840,4
1679407919,2977,5861,4
1679407920,2982,5864,4
1679407921,2988,5864,4
1679407922,2994,5865,4
1679407923,3000,5866,4
1679407924,3005,5880,4
1679407925,3011,5880,4
1679407926,3015,5896,4
1679407927,3020,5914,4
1679407928,3027,5914,4
1679407929,3032,5941,4
1679407930,3038,5950,4
1679407931,3041,5974,4
1679407932,3047,5974,4
1679407933,3053,5974,4
1679407934,3058,5980,4
1679407935,3064,5980,4
1679407936,3070,5980,4
1679407937,3076,5980,4
1679407938,3082,5980,4
1679407939,3088,5980,4
1679407940,3093,5980,4
1679407941,3099,5980,4
1679407942,3104,5981,4
1679407943,3109,5981,4
1679407944,3115,5981,4
1679407945,3120,5981,5
1679407946,3125,5981,5
1679407947,3132,5981,5
1679407948,3137,5981,5
1679407949,3144,5981,5
1679407950,3151,5981,5
1679407951,3157,5981,5
1679407952,3163,5981,5
1679407953,3169,5981,5
1679407954,3175,5981,5
1679407955,3179,5998,5
1679407956,3184,6017,5
1679407957,3189,6038,5
1679407958,3194,6052,5
1679407959,3200,6056,5
1679407960,3204,6082,5
1679407961,3209,6091,5
1679407962,3213,6115,5
1679407963,3219,6118,5
1679407964,3226,6118,5
1679407965,3231,6134,5
1679407966,3235,6156,5
1679407967,3241,6156,5
1679407968,3247,6156,5
1679407969,3253,6158,5
1679407970,3259,6158,5
1679407971,3264,6158,5
1679407972,3269,6171,5
1679407973,3273,6200,5
1679407974,3280,6202,5
1679407975,3287,6208,5
1679407976,3293,6218,5
1679407977,3300,6218,5
1679407978,3307,6218,5
1679407979,3314,6219,5
1679407980,3318,6246,5
1679407981,3321,6268,5
1679407982,3325,6291,5
1679407983,3330,6298,5
1679407984,3335,6318,5
1679407985,3341,6327,5
1679407986,3347,6342,5
1679407987,3352,6355,5
1679407988,3358,6362,5
1679407989,3363,6367,5
1679407990,3369,6368,5
1679407991,3373,6381,5
1679407992,3380,6381,5
1679407993,3386,6381,5
1679407994,3392,6381,5
1679407995,3397,6385,5
1679407996,3403,6387,5
1679407997,3409,6387,5
1679407998,3415,6387,5
1679407999,3420,6387,5
1679408000,3426,6387,5
1679408001,3431,6389,5
1679408002,3436,6400,5
1679408003,3441,6418,5
1679408004,3447,6434,5
1679408005,3451,6461,5
1679408006,3457,6461,5
1679408007,3464,6461,5
1679408008,3470,6461,5
1679408009,3477,6461,5
1679408010,3482,6470,5
1679408011,3487,6498,5
1679408012,3491,6518,5
1679408013,3498,6518,5
1679408014,3502,6537,5
1679408015,3507,6542,5
1679408016,3511,6570,5
1679408017,3516,6585,5
1679408018,3523,6587,5
1679408019,3528,6606,5
1679408020,3535,6609,5
1679408021,3538,6638,5
1679408022,3543,6654,5
1679408023,3549,6665,5
1679408024,3555,6685,5
1679408025,3559,6707,5
1679408026,3565,6712,5
1679408027,3571,6714,5
1679408028,3575,6726,5
1679408029,3581,6726,5
1679408030,3588,6726,5
1679408031,3593,6732,5
1679408032,3598,6742,5
1679408033,3604,6743,5
1679408034,3610,6743,5
1679408035,3614,6767,5
1679408036,3621,6770,5
1679408037,3627,6777,5
1679408038,3630,6807,5
1679408039,3636,6823,5
1679408040,3640,6839,5
1679408041,3646,6839,5
1679408042,3651,6841,5
1679408043,3658,6841,5
1679408044,3665,6841,5
1679408045,3672,6841,5
1679408046,3679,6841,5
1679408047,3686,6841,5
1679408048,3693,6841,5
1679408049,3700,6841,5
1679408050,3707,6841,5
1679408051,3714,6841,5
1679408052,3722,6841,6
1679408053,3728,6841,6
1679408054,3735,6841,6
1679408055,3741,6841,6
1679408056,3746,6841,6
1679408057,3752,6842,6
1679408058,3757,6854,6
1679408059,3764,6854,6
1679408060,3771,6854,6
1679408061,3775,6870,6
1679408062,3779,6888,6
1679408063,3784,6916,6
1679408064,3792,6916,6
1679408065,3799,6924,6
1679408066,3803,6954,6
1679408067,3808,6962,6
1679408068,3814,6962,6
1679408069,3818,6986,6
1679408070,3823,7014,6
1679408071,3830,7020,6
1679408072,3835,7034,6
1679408073,3841,7041,6
1679408074,3848,7041,6
1679408075,3855,7041,6
1679408076,3861,7041,6
1679408077,3867,7041,6
1679408078,3873,7045,6
1679408079,3878,7066,6
1679408080,3883,7090,6
1679408081,3890,7094,6
1679408082,3896,7108,6
1679408083,3903,7108,6
1679408084,3910,7108,6
1679408085,3915,7132,6
1679408086,3919,7153,6
1679408087,3924,7176,6
1679408088,3929,7191,6
1679408089,3937,7191,6
1679408090,3942,7204,6
1679408091,3947,7234,6
1679408092,3951,7259,6
1679408093,3958,7259,6
1679408094,3964,7264,6
1679408095,3970,7264,6
1679408096,3975,7279,6
1679408097,3982,7279,6
1679408098,3989,7279,6
1679408099,3995,7279,6
1679408100,4000,7291,6
1679408101,4007,7291,6
1679408102,4014,7291,6
1679408103,4022,7291,6
1679408104,4029,7291,6
1679408105,4036,7291,6
1679408106,4042,7291,6
1679408107,4046,7321,6
1679408108,4051,7345,6
1679408109,4060,7345,6
1679408110,4065,7362,6
1679408111,4069,7373,6
1679408112,4075,7373,6
1679408113,4079,7392,6
1679408114,4085,7412,6
1679408115,4091,7422,6
1679408116,4096,7441,6
1679408117,4101,7457,6
1679408118,4106,7463,6
1679408119,4111,7474,6
1679408120,4116,7495,6
1679408121,4121,7519,6
1679408122,4126,7534,6
1679408123,4134,7534,6
1679408124,4138,7556,6
1679408125,4143,7582,6
1679408126,4149,7596,6
1679408127,4156,7596,6
1679408128,4161,7622,6
1679408129,4167,7627,6
1679408130,4173,7639,6
1679408131,4179,7642,6
1679408132,4184,7648,6
1679408133,4191,7648,6
1679408134,4198,7648,6
1679408135,4205,7648,6
1679408136,4213,7648,6
1679408137,4219,7648,6
1679408138,4223,7672,6
1679408139,4228,7702,6
1679408140,4232,7722,6
1679408141,4239,7724,6
1679408142,4244,7735,6
1679408143,4251,7735,6
1679408144,4258,7735,6
1679408145,4266,7735,6
1679408146,4273,7735,6
1679408147,4280,7735,6
1679408148,4287,7735,6
1679408149,4294,7735,6
1679408150,4301,7735,6
1679408151,4309,7735,6
1679408152,4316,7735,7
1679408153,4323,7735,7
1679408154,4326,7756,7
1679408155,4326,7763,7
1679408156,4326,7763,7
1679408157,4326,7763,7
Trial ended. Best lap time:100.6558,total elapsed time:892
