maxVelocity:7,maxTurn:150
time (UNIX seconds),cumulative movement,cumulative rotation,lap number
1678367722,223,1433,0
1678367723,225,1437,0
1678367724,227,1437,0
1678367725,230,1443,0
1678367726,233,1459,0
1678367727,236,1459,0
1678367728,240,1460,0
1678367729,242,1470,0
1678367730,245,1471,0
1678367731,246,1489,0
1678367732,246,1499,0
1678367733,250,1499,0
1678367734,254,1500,0
1678367735,258,1500,0
1678367736,263,1500,0
1678367737,267,1500,0
1678367738,271,1500,0
1678367739,274,1500,0
1678367740,276,1525,0
1678367741,276,1527,0
1678367742,279,1532,0
1678367743,279,1540,0
1678367744,282,1540,0
1678367745,285,1546,0
1678367746,287,1549,0
1678367747,290,1549,0
1678367748,293,1549,0
1678367749,296,1550,0
1678367750,300,1550,0
1678367751,303,1550,0
1678367752,307,1550,0
1678367753,311,1550,0
1678367754,315,1550,0
1678367755,318,1550,0
1678367756,321,1554,0
1678367757,325,1566,0
1678367758,326,1599,0
1678367759,329,1625,0
1678367760,333,1628,0
1678367761,335,1642,0
1678367762,338,1667,0
1678367763,339,1686,0
1678367764,343,1686,0
1678367765,347,1686,0
1678367766,352,1687,0
1678367767,357,1687,0
1678367768,361,1687,0
1678367769,365,1706,0
1678367770,368,1713,0
1678367771,372,1725,0
1678367772,376,1726,0
1678367773,379,1734,0
1678367774,381,1737,0
1678367775,381,1754,0
1678367776,384,1754,0
1678367777,388,1754,0
1678367778,391,1754,0
1678367779,394,1777,0
1678367780,396,1783,0
1678367781,400,1783,0
1678367782,403,1783,0
1678367783,406,1784,0
1678367784,407,1805,0
1678367785,412,1805,0
1678367786,414,1816,0
1678367787,417,1824,0
1678367788,419,1881,0
1678367789,421,1890,0
1678367790,422,1890,0
1678367791,425,1890,0
1678367792,429,1890,0
1678367793,432,1891,0
1678367794,434,1899,0
1678367795,437,1909,0
1678367796,437,1943,0
1678367797,439,1968,0
1678367798,442,1969,0
1678367799,445,1972,0
1678367800,446,1998,0
1678367801,450,1998,0
1678367802,454,1998,0
1678367803,458,2002,0
1678367804,462,2020,0
1678367805,466,2033,0
1678367806,467,2092,0
1678367807,467,2116,0
1678367808,467,2133,0
1678367809,467,2134,0
1678367810,470,2134,0
1678367811,473,2134,0
1678367812,476,2134,0
1678367813,480,2134,0
1678367814,483,2135,0
1678367815,486,2135,0
1678367816,489,2137,0
1678367817,491,2137,0
1678367818,493,2140,0
1678367819,496,2143,0
1678367820,498,2148,0
1678367821,501,2152,0
1678367822,501,2197,0
1678367823,504,2206,0
1678367824,508,2206,0
1678367825,512,2208,0
1678367826,515,2215,0
1678367827,518,2219,0
1678367828,521,2232,0
1678367829,524,2235,0
1678367830,526,2238,0
1678367831,528,2254,0
1678367832,530,2255,0
1678367833,533,2255,0
1678367834,535,2256,0
1678367835,537,2259,0
1678367836,539,2259,0
1678367837,542,2259,0
1678367838,546,2260,0
1678367839,549,2260,0
1678367840,552,2264,0
1678367841,555,2266,0
1678367842,558,2268,0
1678367843,560,2268,0
1678367844,563,2271,0
1678367845,566,2275,0
1678367846,567,2308,0
1678367847,571,2329,0
1678367848,571,2338,0
1678367849,573,2338,0
1678367850,575,2338,0
1678367851,579,2338,0
1678367852,582,2338,0
1678367853,586,2338,0
1678367854,590,2338,0
1678367855,593,2339,0
1678367856,596,2341,0
1678367857,599,2341,0
1678367858,603,2345,1
1678367859,603,2345,1
1678367860,603,2345,1
1678367861,603,2345,1
1678367862,603,2345,1
1678367863,603,2345,1
1678367864,603,2345,1
1678367865,603,2345,1
1678367866,603,2345,1
1678367867,603,2345,1
1678367868,603,2345,1
1678367869,603,2345,1
1678367870,603,2345,1
1678367871,603,2345,1
1678367872,603,2345,1
1678367873,603,2345,1
1678367874,603,2345,1
1678367875,603,2345,1
1678367876,603,2345,1
1678367877,604,2345,1
1678367878,604,2345,1
1678367879,604,2345,1
1678367880,604,2345,1
1678367881,604,2345,1
1678367882,605,2345,1
1678367883,605,2345,1
1678367884,606,2345,1
1678367885,606,2345,1
1678367886,607,2345,1
1678367887,608,2345,1
1678367888,608,2345,1
1678367889,609,2345,1
1678367890,610,2345,1
1678367891,611,2345,1
1678367892,612,2345,1
1678367893,613,2345,1
1678367894,613,2345,1
1678367895,614,2345,1
1678367896,615,2345,1
1678367897,615,2345,1
1678367898,616,2345,1
1678367899,617,2345,1
1678367900,618,2345,1
1678367901,618,2345,1
1678367902,619,2345,1
1678367903,620,2345,1
1678367904,620,2345,1
1678367905,621,2350,1
1678367906,622,2350,1
1678367907,622,2350,1
1678367908,624,2350,1
1678367909,625,2356,1
1678367910,626,2356,1
1678367911,627,2356,1
1678367912,629,2356,1
1678367913,630,2356,1
1678367914,630,2356,1
1678367915,632,2356,1
1678367916,633,2356,1
1678367917,634,2356,1
1678367918,635,2356,1
1678367919,637,2356,1
1678367920,638,2356,1
1678367921,639,2356,1
1678367922,640,2356,1
1678367923,642,2356,1
1678367924,644,2356,1
1678367925,645,2356,1
1678367926,646,2356,1
1678367927,647,2356,1
1678367928,648,2356,1
1678367929,650,2357,1
1678367930,651,2360,1
1678367931,652,2360,1
1678367932,654,2360,1
1678367933,654,2368,1
1678367934,654,2379,1
1678367935,656,2379,1
1678367936,658,2379,1
1678367937,658,2379,1
1678367938,658,2379,1
1678367939,658,2379,1
1678367940,658,2379,1
1678367941,658,2379,1
1678367942,659,2379,1
1678367943,659,2379,1
1678367944,660,2380,1
1678367945,661,2380,1
1678367946,661,2380,1
1678367947,661,2380,1
1678367948,662,2380,1
1678367949,662,2380,1
1678367950,662,2380,1
1678367951,663,2380,1
1678367952,663,2380,1
1678367953,663,2380,1
1678367954,663,2380,1
1678367955,667,2380,1
1678367956,671,2380,1
1678367957,671,2380,1
1678367958,671,2380,1
1678367959,671,2409,1
1678367960,671,2419,1
1678367961,671,2420,1
1678367962,671,2421,1
1678367963,673,2421,1
1678367964,674,2421,1
1678367965,675,2421,1
1678367966,676,2421,1
1678367967,677,2422,1
1678367968,677,2426,1
1678367969,677,2431,1
1678367970,677,2432,1
1678367971,677,2432,1
1678367972,678,2432,1
1678367973,681,2432,1
1678367974,682,2432,1
1678367975,683,2432,1
1678367976,684,2433,1
1678367977,684,2454,1
1678367978,685,2454,1
1678367979,686,2454,1
1678367980,688,2454,1
1678367981,689,2454,1
1678367982,690,2454,1
1678367983,691,2454,1
1678367984,691,2471,1
1678367985,691,2483,1
1678367986,693,2484,1
1678367987,694,2484,1
1678367988,696,2484,1
1678367989,699,2484,1
1678367990,699,2502,1
1678367991,700,2502,1
1678367992,702,2503,1
1678367993,704,2505,1
1678367994,705,2505,1
1678367995,707,2505,1
1678367996,707,2513,1
1678367997,707,2513,1
1678367998,709,2513,1
1678367999,711,2513,1
1678368000,712,2520,1
1678368001,712,2547,1
1678368002,712,2551,1
1678368003,712,2553,1
1678368004,712,2553,1
1678368005,714,2553,1
1678368006,715,2553,1
1678368007,716,2553,1
1678368008,717,2553,1
1678368009,719,2553,1
1678368010,721,2553,1
1678368011,723,2553,1
1678368012,725,2553,1
1678368013,727,2555,1
1678368014,727,2574,1
1678368015,727,2583,1
1678368016,727,2593,1
1678368017,727,2593,1
1678368018,727,2593,1
1678368019,727,2593,1
1678368020,727,2593,1
1678368021,727,2593,1
1678368022,727,2593,1
1678368023,728,2593,1
1678368024,729,2593,1
1678368025,730,2593,1
1678368026,731,2593,1
1678368027,732,2593,1
1678368028,734,2593,1
1678368029,734,2593,1
1678368030,735,2593,1
1678368031,736,2593,1
1678368032,737,2608,1
1678368033,738,2608,1
1678368034,739,2608,1
1678368035,740,2608,1
1678368036,742,2608,1
1678368037,743,2610,1
1678368038,744,2610,1
1678368039,746,2611,1
1678368040,746,2612,1
1678368041,747,2612,1
1678368042,748,2612,1
1678368043,750,2614,1
1678368044,750,2630,1
1678368045,751,2632,1
1678368046,751,2632,1
1678368047,751,2632,1
1678368048,751,2632,1
1678368049,751,2632,1
1678368050,751,2632,1
1678368051,751,2632,1
1678368052,751,2632,1
1678368052,751,2632,1
Trial ended. Best lap time:221.7323,total elapsed time:473
