maxVelocity:7,maxTurn:150
time (UNIX seconds),cumulative movement,cumulative rotation,lap number
1678361379,1159,3241,1
1678361380,1162,3241,1
1678361381,1167,3241,1
1678361382,1169,3247,2
1678361383,1172,3247,2
1678361384,1176,3248,2
1678361385,1180,3248,2
1678361386,1181,3248,2
1678361387,1185,3248,2
1678361388,1189,3248,2
1678361389,1192,3250,2
1678361390,1195,3250,2
1678361391,1199,3251,2
1678361392,1204,3251,2
1678361393,1208,3260,2
1678361394,1212,3260,2
1678361395,1216,3266,2
1678361396,1221,3268,2
1678361397,1221,3276,2
1678361398,1221,3284,2
1678361399,1225,3284,2
1678361400,1229,3314,2
1678361401,1229,3346,2
1678361402,1233,3346,2
1678361403,1238,3346,2
1678361404,1240,3384,2
1678361405,1244,3389,2
1678361406,1247,3392,2
1678361407,1249,3392,2
1678361408,1253,3397,2
1678361409,1254,3424,2
1678361410,1257,3425,2
1678361411,1262,3427,2
1678361412,1265,3442,2
1678361413,1266,3508,2
1678361414,1267,3512,2
1678361415,1271,3516,2
1678361416,1271,3535,2
1678361417,1273,3541,2
1678361418,1277,3541,2
1678361419,1281,3545,2
1678361420,1285,3546,2
1678361421,1289,3546,2
1678361422,1292,3548,2
1678361423,1296,3550,2
1678361424,1299,3550,2
1678361425,1302,3552,2
1678361426,1306,3565,2
1678361427,1307,3624,2
1678361428,1307,3682,2
1678361429,1307,3682,2
1678361430,1307,3682,2
1678361431,1307,3682,2
1678361432,1307,3682,2
1678361433,1307,3682,2
1678361434,1307,3682,2
1678361435,1307,3682,2
1678361436,1307,3682,2
1678361437,1307,3682,2
1678361438,1307,3682,2
1678361439,1307,3682,2
1678361440,1307,3682,2
1678361441,1307,3682,2
1678361442,1307,3682,2
1678361443,1307,3682,2
1678361444,1307,3682,2
1678361445,1307,3682,2
1678361446,1307,3682,2
1678361447,1307,3682,2
1678361448,1307,3682,2
1678361449,1307,3682,2
1678361450,1307,3682,2
1678361451,1307,3682,2
1678361452,1307,3682,2
1678361453,1307,3682,2
1678361454,1314,3807,2
1678361455,1314,3807,2
1678361456,1314,3807,2
1678361457,1314,3807,2
1678361458,1314,3807,2
1678361459,1314,3812,2
1678361460,1314,3921,2
1678361461,1314,3971,2
1678361462,1314,3995,2
1678361463,1314,3999,2
1678361464,1317,3999,2
1678361465,1321,4002,2
1678361466,1322,4009,2
1678361467,1322,4009,2
1678361468,1322,4009,2
1678361469,1322,4009,2
1678361470,1322,4009,2
1678361471,1322,4017,2
1678361472,1322,4026,2
1678361473,1322,4036,2
1678361474,1322,4036,2
1678361475,1322,4036,2
1678361476,1322,4036,2
1678361477,1322,4036,2
1678361478,1322,4036,2
1678361479,1322,4036,2
1678361480,1323,4036,2
1678361481,1326,4036,2
1678361482,1331,4043,2
1678361483,1337,4043,2
1678361484,1337,4047,2
1678361485,1341,4047,2
1678361486,1344,4047,2
1678361487,1349,4049,2
1678361488,1354,4055,2
1678361489,1359,4057,2
1678361490,1363,4058,2
1678361491,1366,4082,2
1678361492,1367,4087,2
1678361493,1369,4088,2
1678361494,1372,4101,2
1678361495,1372,4104,2
1678361496,1375,4105,2
1678361497,1378,4111,2
1678361498,1378,4137,2
1678361499,1383,4138,2
1678361500,1388,4138,2
1678361501,1393,4140,2
1678361502,1395,4203,2
1678361503,1395,4259,2
1678361504,1397,4263,2
1678361505,1402,4263,2
1678361506,1407,4263,2
1678361507,1412,4275,2
1678361508,1412,4286,2
1678361509,1413,4286,2
1678361510,1416,4287,2
1678361511,1420,4287,2
1678361512,1424,4292,2
1678361513,1427,4292,2
1678361514,1428,4297,2
1678361515,1430,4297,2
1678361516,1433,4297,2
1678361517,1437,4300,2
1678361518,1440,4302,2
1678361519,1443,4310,2
1678361520,1447,4321,2
1678361521,1447,4330,2
1678361522,1449,4330,2
1678361523,1451,4336,2
1678361524,1454,4338,2
1678361525,1458,4342,2
1678361526,1462,4343,2
1678361527,1464,4354,2
1678361528,1467,4357,2
1678361529,1470,4362,2
1678361530,1474,4371,2
1678361531,1477,4379,2
1678361532,1477,4398,2
1678361533,1481,4400,2
1678361534,1485,4401,2
1678361535,1485,4425,2
1678361536,1489,4425,2
1678361537,1492,4427,2
1678361538,1492,4451,2
1678361539,1495,4454,2
1678361540,1499,4454,2
1678361541,1504,4456,2
1678361542,1508,4456,2
1678361543,1513,4468,2
1678361544,1518,4469,2
1678361545,1524,4469,2
1678361546,1526,4492,2
1678361547,1528,4492,2
1678361548,1532,4501,2
1678361549,1533,4504,2
1678361550,1538,4504,2
1678361551,1542,4509,2
1678361552,1546,4511,2
1678361553,1546,4543,2
1678361554,1552,4543,2
1678361555,1558,4543,2
1678361556,1563,4545,2
1678361557,1564,4580,2
1678361558,1566,4581,2
1678361559,1569,4596,2
1678361560,1569,4601,2
1678361561,1572,4604,2
1678361562,1576,4606,2
1678361563,1577,4629,2
1678361564,1577,4645,2
1678361565,1581,4648,2
1678361566,1585,4648,2
1678361567,1586,4684,2
1678361568,1586,4703,2
1678361569,1586,4743,2
1678361570,1586,4789,2
1678361571,1586,4835,2
1678361572,1586,4882,2
1678361573,1586,4928,2
1678361574,1586,4975,2
1678361575,1586,5022,2
1678361576,1586,5067,2
1678361577,1586,5104,2
1678361578,1586,5104,2
1678361579,1586,5104,2
1678361580,1586,5104,2
1678361581,1586,5104,2
1678361582,1586,5104,2
1678361583,1586,5104,2
1678361584,1591,5106,2
1678361585,1592,5135,2
1678361586,1592,5224,2
1678361587,1593,5271,2
1678361588,1593,5303,2
1678361589,1598,5303,2
1678361590,1603,5318,2
1678361591,1603,5358,2
1678361592,1607,5358,2
1678361593,1612,5358,2
1678361594,1616,5358,2
1678361595,1618,5397,2
1678361596,1622,5397,2
1678361598,1628,5402,2
1678361598,1628,5459,2
1678361599,1628,5487,2
1678361600,1633,5488,2
1678361601,1633,5492,2
1678361602,1636,5492,2
1678361603,1641,5492,2
1678361604,1647,5495,2
1678361605,1651,5495,2
1678361606,1655,5499,2
1678361607,1658,5519,2
1678361608,1660,5617,2
1678361609,1660,5728,2
1678361610,1660,5738,2
1678361611,1660,5738,2
1678361612,1660,5738,2
1678361613,1660,5749,2
1678361614,1665,5749,2
1678361615,1666,5766,2
1678361616,1670,5767,2
1678361617,1675,5767,2
1678361618,1678,5787,2
1678361619,1681,5790,2
1678361620,1685,5790,2
1678361621,1688,5810,2
1678361622,1689,5828,2
1678361623,1694,5828,2
1678361624,1699,5831,2
1678361625,1699,5863,2
1678361626,1702,5864,2
1678361627,1703,5890,2
1678361628,1707,5890,2
1678361629,1712,5890,2
1678361630,1715,5928,2
1678361631,1717,5934,2
1678361632,1721,5935,2
1678361633,1726,5943,2
1678361634,1726,5974,2
1678361635,1730,5975,2
1678361636,1734,5977,2
1678361637,1738,5979,2
1678361638,1742,5985,2
1678361639,1747,5985,2
1678361640,1751,5988,2
1678361641,1754,5991,2
1678361642,1756,6002,2
1678361643,1756,6006,2
1678361644,1760,6006,2
1678361645,1763,6008,2
1678361646,1766,6009,2
1678361647,1769,6010,2
1678361648,1773,6019,2
1678361649,1776,6020,2
1678361650,1777,6076,2
1678361651,1781,6076,2
1678361652,1785,6076,2
1678361653,1790,6081,2
1678361654,1794,6100,2
1678361655,1794,6131,2
1678361656,1794,6140,2
1678361657,1796,6140,2
1678361658,1799,6140,2
1678361659,1802,6143,2
1678361660,1805,6149,2
1678361661,1809,6150,2
1678361662,1813,6150,2
1678361663,1814,6160,2
1678361664,1814,6162,2
1678361665,1818,6164,2
1678361666,1822,6164,2
1678361667,1826,6164,2
1678361668,1829,6166,2
1678361669,1831,6168,2
1678361670,1834,6168,2
1678361671,1839,6168,2
1678361672,1842,6171,2
1678361673,1845,6171,2
1678361674,1848,6171,2
1678361675,1852,6181,2
1678361676,1857,6181,2
1678361677,1857,6190,2
1678361678,1857,6194,2
1678361679,1861,6194,2
1678361680,1865,6196,2
1678361681,1867,6196,2
1678361682,1871,6202,2
1678361683,1876,6202,3
1678361684,1876,6209,3
1678361685,1876,6214,3
1678361686,1881,6214,3
1678361687,1884,6215,3
1678361688,1887,6218,3
1678361689,1891,6218,3
1678361690,1895,6219,3
1678361691,1898,6225,3
1678361692,1902,6233,3
1678361693,1902,6255,3
1678361694,1902,6260,3
1678361695,1906,6262,3
1678361696,1909,6265,3
1678361697,1912,6283,3
1678361698,1915,6296,3
1678361699,1915,6302,3
1678361700,1919,6303,3
1678361701,1921,6303,3
1678361702,1924,6309,3
1678361703,1928,6310,3
1678361704,1931,6310,3
1678361705,1932,6341,3
1678361706,1935,6342,3
1678361707,1939,6346,3
1678361708,1944,6360,3
1678361709,1946,6366,3
1678361710,1950,6374,3
1678361711,1951,6380,3
1678361712,1955,6384,3
1678361713,1958,6392,3
1678361714,1958,6406,3
1678361715,1963,6407,3
1678361716,1964,6460,3
1678361717,1964,6487,3
1678361718,1964,6559,3
1678361719,1965,6630,3
1678361720,1965,6701,3
1678361721,1965,6772,3
1678361722,1966,6844,3
1678361723,1966,6915,3
1678361724,1966,6955,3
1678361725,1966,6955,3
1678361726,1966,6955,3
1678361727,1966,6955,3
1678361728,1966,6955,3
1678361729,1966,6955,3
1678361730,1970,7022,3
1678361731,1978,7172,3
1678361732,1987,7322,3
1678361733,1995,7471,3
1678361734,2003,7621,3
1678361735,2007,7751,3
1678361736,2007,7776,3
1678361737,2007,7855,3
1678361738,2008,7903,3
1678361739,2008,7980,3
1678361740,2008,8012,3
1678361741,2011,8012,3
1678361742,2016,8014,3
1678361743,2020,8015,3
1678361744,2024,8029,3
1678361745,2024,8068,3
1678361746,2024,8086,3
1678361747,2028,8086,3
1678361748,2032,8087,3
1678361749,2035,8100,3
1678361750,2038,8100,3
1678361751,2040,8101,3
1678361752,2043,8101,3
1678361753,2046,8103,3
1678361754,2050,8107,3
1678361755,2054,8112,3
1678361756,2057,8115,3
1678361757,2061,8138,3
1678361758,2061,8160,3
1678361759,2066,8161,3
1678361760,2070,8161,3
1678361761,2074,8167,3
1678361762,2080,8168,3
1678361763,2080,8174,3
1678361764,2083,8174,3
1678361765,2086,8178,3
1678361766,2091,8178,3
1678361767,2097,8179,3
1678361768,2102,8183,3
1678361769,2103,8212,3
1678361770,2107,8212,3
1678361771,2111,8212,3
1678361772,2113,8235,3
1678361773,2116,8235,3
1678361774,2120,8235,3
1678361775,2121,8280,3
1678361776,2125,8285,3
1678361777,2128,8288,3
1678361778,2133,8288,3
1678361779,2139,8293,3
1678361780,2140,8309,3
1678361781,2142,8309,3
1678361782,2145,8310,3
1678361783,2145,8319,3
1678361784,2148,8322,3
1678361785,2152,8325,3
1678361786,2155,8328,3
1678361787,2160,8330,3
1678361788,2164,8330,3
1678361789,2168,8335,3
1678361790,2171,8345,3
1678361791,2175,8346,3
1678361792,2175,8348,3
1678361793,2178,8351,3
1678361794,2180,8360,3
1678361795,2182,8372,3
1678361796,2185,8385,3
1678361797,2186,8403,3
1678361798,2186,8403,3
1678361799,2189,8403,3
1678361800,2192,8403,3
1678361801,2193,8404,3
1678361802,2196,8404,3
1678361803,2199,8404,3
1678361804,2200,8405,3
1678361805,2204,8405,3
1678361806,2207,8405,3
1678361807,2209,8405,3
1678361808,2211,8406,3
1678361809,2214,8406,3
1678361810,2215,8448,3
1678361811,2216,8448,3
1678361812,2220,8448,3
1678361813,2225,8448,3
1678361814,2228,8448,3
1678361815,2232,8451,3
1678361816,2235,8453,3
1678361817,2235,8480,3
1678361818,2240,8481,3
1678361819,2244,8482,3
1678361820,2247,8488,3
1678361821,2253,8488,3
1678361822,2258,8488,3
1678361823,2262,8488,3
1678361824,2266,8507,3
1678361825,2269,8514,3
1678361826,2270,8514,3
1678361827,2274,8518,3
1678361828,2279,8519,3
1678361829,2284,8519,3
1678361830,2289,8521,3
1678361831,2292,8523,3
1678361832,2297,8527,3
1678361833,2298,8550,3
1678361834,2303,8550,3
1678361835,2308,8550,3
1678361836,2309,8601,3
1678361837,2309,8605,3
1678361838,2313,8606,3
1678361839,2317,8606,3
1678361840,2318,8624,3
1678361841,2321,8625,3
1678361842,2325,8629,3
1678361843,2328,8661,3
1678361844,2329,8676,3
1678361845,2333,8678,3
1678361846,2338,8678,3
1678361847,2341,8679,3
1678361848,2344,8706,3
1678361849,2346,8712,3
1678361850,2351,8717,3
1678361851,2354,8719,3
1678361852,2358,8719,3
1678361853,2362,8719,3
1678361854,2365,8725,3
1678361855,2368,8725,3
Trial ended. Best lap time:152.6211,total elapsed time:900
