maxVelocity:7,maxTurn:150
time (UNIX seconds),cumulative movement,cumulative rotation,lap number
1678371953,125,415,0
1678371954,126,462,0
1678371955,126,480,0
1678371956,126,484,0
1678371957,126,484,0
1678371958,127,516,0
1678371959,127,531,0
1678371960,127,542,0
1678371961,129,544,0
1678371962,132,544,0
1678371963,136,544,0
1678371964,139,544,0
1678371965,142,547,0
1678371966,144,555,0
1678371967,147,564,0
1678371968,151,564,0
1678371969,154,564,0
1678371970,156,618,0
1678371971,156,619,0
1678371972,156,620,0
1678371973,156,622,0
1678371974,156,636,0
1678371975,156,642,0
1678371976,156,644,0
1678371977,158,647,0
1678371978,162,648,0
1678371979,166,651,0
1678371980,168,702,0
1678371981,168,717,0
1678371982,168,720,0
1678371983,168,727,0
1678371984,170,735,0
1678371985,174,735,0
1678371986,178,735,0
1678371987,182,735,0
1678371988,186,735,0
1678371989,190,735,0
1678371990,191,735,0
1678371991,195,735,0
1678371992,196,735,0
1678371993,200,735,0
1678371994,203,735,0
1678371995,204,755,0
1678371996,204,779,0
1678371997,204,782,0
1678371998,207,782,0
1678371999,210,783,0
1678372000,212,798,0
1678372001,213,799,0
1678372002,217,799,0
1678372003,218,831,0
1678372004,223,831,0
1678372005,228,831,0
1678372006,232,846,0
1678372007,232,868,0
1678372008,236,868,0
1678372009,239,869,0
1678372010,244,869,0
1678372011,248,870,0
1678372012,252,873,0
1678372013,252,876,0
1678372014,252,885,0
1678372015,253,885,0
1678372016,257,885,0
1678372017,262,885,0
1678372018,266,885,0
1678372019,270,885,0
1678372020,274,885,0
1678372021,278,886,0
1678372022,280,886,0
1678372023,283,886,0
1678372024,286,886,0
1678372025,289,886,0
1678372026,292,886,0
1678372027,296,886,0
1678372028,299,886,0
1678372029,303,887,0
1678372030,306,887,0
1678372031,310,887,0
1678372032,311,908,0
1678372033,315,908,0
1678372034,320,908,0
1678372035,324,912,0
1678372036,327,938,0
1678372037,329,952,0
1678372038,333,952,0
1678372039,337,952,0
1678372040,342,952,0
1678372041,346,952,0
1678372042,348,961,0
1678372043,350,961,0
1678372044,354,962,0
1678372045,356,968,0
1678372046,359,980,0
1678372047,361,1017,0
1678372048,361,1041,0
1678372049,365,1041,0
1678372050,368,1076,0
1678372051,370,1080,0
1678372052,373,1093,0
1678372053,377,1095,0
1678372054,380,1099,0
1678372055,383,1116,0
1678372056,388,1122,0
1678372057,392,1122,0
1678372058,397,1125,0
1678372059,399,1170,0
1678372060,401,1186,0
1678372061,402,1210,0
1678372062,405,1233,0
1678372063,407,1253,0
1678372064,411,1253,0
1678372065,414,1266,0
1678372066,416,1292,0
1678372067,420,1292,0
1678372068,424,1297,0
1678372069,427,1305,0
1678372070,431,1306,0
1678372071,432,1365,0
1678372072,434,1393,0
1678372073,437,1393,0
1678372074,441,1396,0
1678372075,445,1423,0
1678372076,448,1442,0
1678372077,450,1447,0
1678372078,454,1447,0
1678372079,459,1447,0
1678372080,463,1447,0
1678372081,467,1448,0
1678372082,471,1449,0
1678372083,474,1451,0
1678372084,477,1454,0
1678372085,481,1454,0
1678372086,483,1458,0
1678372087,485,1461,0
1678372088,485,1461,0
1678372089,485,1463,0
1678372090,487,1463,0
1678372091,490,1484,0
1678372092,495,1484,0
1678372093,499,1493,0
1678372094,501,1517,0
1678372095,505,1517,0
1678372096,510,1517,0
1678372097,513,1538,0
1678372098,515,1557,0
1678372099,517,1557,0
1678372100,520,1560,0
1678372101,523,1560,0
1678372102,527,1560,0
1678372103,531,1560,0
1678372104,534,1560,0
1678372105,538,1560,0
1678372106,542,1560,0
1678372107,546,1560,0
1678372108,550,1560,0
1678372109,553,1560,0
1678372110,557,1560,0
1678372111,561,1560,0
1678372112,565,1560,0
1678372113,568,1562,0
1678372114,572,1564,0
1678372115,575,1571,0
1678372116,579,1571,0
1678372117,582,1571,0
1678372118,586,1571,0
1678372119,589,1579,1
1678372120,593,1588,1
1678372121,596,1593,1
1678372122,600,1593,1
1678372123,603,1604,1
1678372124,606,1604,1
1678372125,609,1608,1
1678372126,612,1608,1
1678372127,616,1608,1
1678372128,619,1610,1
1678372129,622,1610,1
1678372130,625,1610,1
1678372131,628,1610,1
1678372132,631,1610,1
1678372133,633,1610,1
1678372134,636,1610,1
1678372135,640,1611,1
1678372136,643,1611,1
1678372137,644,1632,1
1678372138,646,1634,1
1678372139,650,1634,1
1678372140,654,1640,1
1678372141,655,1667,1
1678372142,659,1667,1
1678372143,663,1667,1
1678372144,667,1668,1
1678372145,668,1691,1
1678372146,670,1694,1
1678372147,672,1694,1
1678372148,675,1694,1
1678372149,675,1709,1
1678372150,677,1709,1
1678372151,677,1721,1
1678372152,681,1721,1
1678372153,684,1742,1
1678372154,686,1747,1
1678372155,690,1751,1
1678372156,695,1751,1
1678372157,696,1788,1
1678372158,699,1788,1
1678372159,702,1788,1
1678372160,706,1788,1
1678372161,709,1788,1
1678372162,712,1788,1
1678372163,715,1788,1
1678372164,719,1788,1
1678372165,722,1789,1
1678372166,726,1790,1
1678372167,730,1790,1
1678372168,733,1823,1
1678372169,738,1823,1
1678372170,743,1823,1
1678372171,746,1832,1
1678372172,751,1832,1
1678372173,754,1860,1
1678372174,757,1864,1
1678372175,760,1899,1
1678372176,764,1928,1
1678372177,766,1944,1
1678372178,769,1956,1
1678372179,770,1981,1
1678372180,773,1982,1
1678372181,774,1987,1
1678372182,776,2001,1
1678372183,780,2001,1
1678372184,783,2002,1
1678372185,784,2023,1
1678372186,787,2024,1
1678372187,790,2024,1
1678372188,792,2035,1
1678372189,794,2045,1
1678372190,797,2047,1
1678372191,799,2092,1
1678372192,803,2092,1
1678372193,805,2114,1
1678372194,808,2130,1
1678372195,811,2136,1
1678372196,816,2136,1
1678372197,819,2172,1
1678372198,823,2176,1
1678372199,824,2216,1
1678372200,825,2236,1
1678372201,829,2236,1
1678372202,831,2238,1
1678372203,834,2239,1
1678372204,836,2242,1
1678372205,838,2242,1
1678372206,841,2245,1
1678372207,845,2245,1
1678372208,849,2245,1
1678372209,852,2245,1
1678372210,856,2245,1
1678372211,860,2245,1
1678372212,863,2256,1
1678372213,866,2282,1
1678372214,868,2362,1
1678372215,870,2384,1
1678372216,872,2395,1
1678372217,875,2402,1
1678372218,876,2428,1
1678372219,879,2437,1
1678372220,881,2438,1
1678372221,884,2438,1
1678372222,886,2440,1
1678372223,889,2442,1
1678372224,891,2503,1
1678372225,893,2529,1
1678372226,896,2563,1
1678372227,899,2582,1
1678372228,903,2582,1
1678372229,907,2582,1
1678372230,911,2582,1
1678372231,915,2583,1
1678372232,918,2585,1
1678372233,922,2589,1
1678372234,925,2591,1
1678372235,927,2591,1
1678372236,930,2591,1
1678372237,933,2599,1
1678372238,937,2599,1
1678372239,942,2599,1
1678372240,946,2600,1
1678372241,950,2636,1
1678372242,952,2651,1
1678372243,955,2678,1
1678372244,959,2679,1
1678372245,964,2679,1
1678372246,968,2679,1
1678372247,973,2679,1
1678372248,977,2689,1
1678372249,980,2715,1
1678372250,984,2716,1
1678372251,989,2719,1
1678372252,992,2743,1
1678372253,995,2750,1
1678372254,999,2750,1
1678372255,1002,2789,1
1678372256,1005,2789,1
1678372257,1007,2789,1
1678372258,1009,2789,1
1678372259,1012,2789,1
1678372260,1014,2802,1
1678372261,1016,2804,1
1678372262,1018,2813,1
1678372263,1018,2813,1
1678372264,1019,2813,1
1678372265,1021,2816,1
1678372266,1021,2818,1
1678372267,1022,2847,1
1678372268,1022,2966,1
1678372269,1024,2975,1
1678372270,1028,2975,1
1678372271,1032,2977,1
1678372272,1036,2988,1
1678372273,1040,2993,1
1678372274,1044,2994,1
1678372275,1048,3037,1
1678372276,1051,3056,1
1678372277,1054,3065,1
1678372278,1056,3098,1
1678372279,1058,3113,1
1678372280,1060,3115,1
1678372281,1062,3145,1
1678372282,1065,3161,1
1678372283,1066,3184,1
1678372284,1069,3194,1
1678372285,1073,3199,1
1678372286,1075,3203,1
1678372287,1080,3204,1
1678372288,1083,3204,1
1678372289,1087,3204,1
1678372290,1090,3208,1
1678372291,1095,3208,1
1678372292,1099,3209,1
1678372293,1104,3223,1
1678372294,1107,3237,1
1678372295,1108,3259,1
1678372296,1110,3266,1
1678372297,1111,3309,1
1678372298,1113,3309,1
1678372299,1115,3315,1
1678372300,1116,3336,1
1678372301,1116,3486,1
1678372302,1116,3544,1
1678372303,1118,3544,1
1678372304,1120,3566,1
1678372305,1124,3566,1
1678372306,1127,3584,1
1678372307,1130,3584,1
1678372308,1135,3584,1
1678372309,1140,3587,1
1678372310,1145,3599,1
1678372311,1149,3599,1
1678372312,1154,3599,1
1678372313,1159,3599,1
1678372314,1163,3619,1
1678372315,1168,3619,1
1678372316,1171,3660,1
1678372317,1173,3682,1
1678372318,1177,3683,1
1678372319,1180,3699,1
1678372320,1182,3715,1
1678372321,1186,3716,1
1678372322,1188,3769,1
1678372323,1190,3791,1
1678372324,1194,3794,1
1678372325,1197,3797,1
1678372326,1200,3823,1
1678372327,1203,3823,1
1678372328,1205,3823,1
1678372329,1207,3824,1
1678372330,1210,3825,1
1678372331,1215,3825,1
1678372332,1218,3825,1
1678372333,1221,3827,1
1678372334,1224,3827,1
1678372335,1227,3828,1
1678372336,1231,3828,1
1678372337,1233,3831,1
1678372338,1237,3831,1
1678372339,1240,3844,1
1678372340,1242,3882,1
1678372341,1244,3920,1
1678372342,1246,3927,1
1678372343,1249,3927,1
1678372344,1252,3929,1
1678372345,1254,3937,1
1678372346,1257,3967,1
1678372347,1260,3975,1
1678372348,1263,3976,1
1678372349,1266,3979,1
1678372350,1269,3983,1
1678372351,1273,3986,1
1678372352,1275,4013,1
1678372353,1278,4013,1
1678372354,1280,4016,1
1678372355,1283,4016,1
1678372356,1285,4019,1
1678372357,1287,4025,1
1678372358,1290,4025,1
1678372359,1293,4025,1
1678372360,1296,4025,1
1678372361,1298,4025,1
1678372362,1301,4025,1
1678372363,1303,4026,1
1678372364,1306,4026,1
1678372365,1308,4026,1
1678372366,1310,4027,1
1678372367,1312,4027,1
1678372368,1315,4030,1
1678372369,1318,4031,1
1678372370,1321,4035,1
1678372371,1324,4035,1
1678372372,1325,4036,1
1678372373,1329,4039,1
1678372374,1330,4039,1
1678372375,1332,4039,1
1678372376,1335,4039,1
1678372377,1337,4040,1
1678372378,1339,4041,1
1678372379,1342,4041,1
1678372380,1343,4043,1
1678372381,1343,4044,1
1678372382,1344,4044,1
1678372383,1344,4044,1
1678372384,1345,4044,1
1678372385,1346,4044,1
1678372386,1347,4044,1
1678372387,1347,4063,1
1678372388,1348,4095,1
1678372389,1349,4095,1
1678372390,1349,4110,1
1678372391,1349,4114,1
1678372392,1350,4116,1
1678372393,1351,4118,1
1678372394,1351,4139,1
1678372395,1352,4139,1
1678372396,1353,4141,1
1678372397,1353,4160,1
1678372398,1353,4169,1
1678372399,1354,4171,1
1678372400,1355,4176,1
1678372401,1355,4176,1
1678372402,1355,4176,1
1678372403,1355,4176,1
1678372404,1355,4176,1
1678372405,1355,4176,1
1678372406,1355,4176,1
1678372407,1356,4176,1
1678372408,1357,4177,1
1678372409,1359,4177,2
1678372410,1363,4177,2
1678372411,1369,4177,2
1678372412,1376,4177,2
1678372413,1383,4177,2
1678372414,1388,4177,2
1678372415,1394,4177,2
1678372416,1400,4177,2
1678372417,1405,4177,2
1678372418,1411,4177,2
1678372419,1415,4199,2
1678372420,1420,4207,2
1678372421,1425,4239,2
1678372422,1430,4239,2
1678372423,1435,4284,2
1678372424,1435,4334,2
1678372425,1439,4334,2
1678372426,1443,4334,2
1678372427,1447,4334,2
1678372428,1453,4336,2
1678372429,1456,4403,2
1678372430,1460,4406,2
1678372431,1466,4406,2
1678372432,1471,4406,2
1678372433,1478,4406,2
1678372434,1483,4406,2
1678372435,1489,4406,2
1678372436,1494,4463,2
1678372437,1498,4486,2
1678372438,1501,4536,2
1678372439,1504,4600,2
1678372440,1507,4645,2
1678372441,1511,4653,2
1678372442,1517,4653,2
1678372443,1522,4666,2
1678372444,1526,4682,2
1678372445,1533,4682,2
1678372446,1536,4702,2
1678372447,1541,4705,2
1678372448,1546,4710,2
1678372449,1549,4774,2
1678372450,1552,4788,2
1678372451,1556,4788,2
1678372452,1561,4788,2
1678372453,1565,4810,2
1678372454,1569,4829,2
1678372455,1574,4829,2
1678372456,1581,4829,2
1678372457,1585,4856,2
1678372458,1588,4866,2
1678372459,1593,4866,2
1678372460,1598,4866,2
1678372461,1603,4866,2
1678372462,1607,4866,2
1678372463,1611,4866,2
1678372464,1616,4866,2
1678372465,1622,4866,2
1678372466,1628,4866,2
1678372467,1634,4866,2
1678372468,1639,4866,2
1678372469,1644,4866,2
1678372470,1650,4866,2
1678372471,1653,4888,2
1678372472,1655,4890,2
1678372473,1658,4947,2
1678372474,1662,4962,2
1678372475,1667,4962,2
1678372476,1672,4962,2
1678372477,1678,4962,2
1678372478,1684,4962,2
1678372479,1690,4962,2
1678372480,1696,4962,2
1678372481,1701,4962,2
1678372482,1708,4962,2
1678372483,1714,4962,2
1678372484,1717,5001,2
1678372485,1721,5002,2
1678372486,1725,5006,2
1678372487,1730,5008,2
1678372488,1735,5008,2
1678372489,1739,5060,2
1678372490,1745,5060,2
1678372491,1750,5060,2
1678372492,1756,5060,2
1678372493,1761,5097,2
1678372494,1766,5120,2
1678372495,1773,5120,2
1678372496,1778,5120,2
1678372497,1783,5157,2
1678372498,1788,5158,2
1678372499,1794,5158,2
1678372500,1800,5158,2
1678372501,1804,5188,2
1678372502,1810,5188,2
1678372503,1815,5188,2
1678372504,1820,5203,2
1678372505,1823,5205,2
1678372506,1827,5205,2
1678372507,1832,5205,2
1678372508,1836,5205,2
1678372509,1840,5205,2
1678372510,1843,5226,2
1678372511,1848,5259,2
1678372512,1855,5259,2
1678372513,1859,5291,2
1678372514,1863,5291,2
1678372515,1868,5291,2
1678372516,1873,5291,2
1678372517,1878,5291,2
1678372518,1883,5291,2
1678372519,1888,5291,2
1678372520,1894,5291,2
1678372521,1899,5291,2
1678372522,1905,5291,2
1678372523,1910,5291,2
1678372524,1915,5291,2
1678372525,1920,5291,2
1678372526,1925,5291,2
1678372527,1931,5291,2
1678372528,1937,5291,3
1678372529,1940,5305,3
1678372530,1940,5311,3
1678372531,1940,5311,3
1678372532,1942,5311,3
1678372533,1945,5311,3
1678372534,1947,5311,3
1678372535,1948,5325,3
1678372536,1950,5360,3
1678372537,1953,5368,3
1678372538,1953,5392,3
1678372539,1954,5392,3
1678372540,1956,5392,3
1678372541,1959,5393,3
1678372542,1962,5393,3
1678372543,1964,5393,3
1678372544,1966,5393,3
1678372545,1969,5393,3
1678372546,1972,5394,3
1678372547,1974,5394,3
1678372548,1977,5394,3
1678372549,1980,5394,3
1678372550,1982,5403,3
1678372551,1984,5404,3
1678372552,1987,5404,3
1678372553,1990,5404,3
1678372554,1993,5404,3
1678372555,1996,5410,3
1678372556,1998,5440,3
1678372557,2002,5440,3
1678372558,2005,5440,3
1678372559,2009,5440,3
1678372560,2013,5440,3
1678372561,2015,5465,3
1678372562,2019,5470,3
1678372563,2022,5477,3
1678372564,2026,5477,3
1678372565,2028,5514,3
1678372566,2031,5522,3
1678372567,2034,5522,3
1678372568,2035,5541,3
1678372569,2038,5546,3
1678372570,2041,5562,3
1678372571,2044,5577,3
1678372572,2048,5577,3
1678372573,2051,5579,3
1678372574,2052,5605,3
1678372575,2056,5613,3
1678372576,2059,5613,3
1678372577,2063,5615,3
1678372578,2066,5615,3
1678372579,2070,5615,3
1678372580,2074,5624,3
1678372581,2076,5640,3
1678372582,2078,5651,3
1678372583,2080,5656,3
1678372584,2083,5661,3
1678372585,2085,5661,3
1678372586,2087,5678,3
1678372587,2090,5680,3
1678372588,2091,5699,3
1678372589,2095,5699,3
1678372590,2098,5702,3
1678372591,2103,5702,3
1678372592,2107,5702,3
1678372593,2111,5703,3
1678372594,2115,5705,3
1678372595,2119,5705,3
1678372596,2123,5714,3
1678372597,2126,5718,3
1678372598,2130,5719,3
1678372599,2133,5719,3
1678372600,2137,5719,3
1678372601,2141,5719,3
1678372602,2142,5730,3
1678372603,2144,5730,3
1678372604,2145,5746,3
1678372605,2146,5757,3
1678372606,2148,5761,3
1678372607,2150,5761,3
1678372608,2152,5761,3
1678372609,2153,5788,3
1678372610,2156,5789,3
1678372611,2158,5799,3
1678372612,2160,5801,3
1678372613,2163,5806,3
1678372614,2165,5809,3
1678372615,2166,5829,3
1678372616,2167,5836,3
1678372617,2170,5837,3
1678372618,2171,5850,3
1678372619,2173,5850,3
1678372620,2177,5850,3
1678372621,2180,5850,3
1678372622,2182,5852,3
1678372623,2183,5854,3
1678372624,2185,5854,3
1678372625,2188,5855,3
1678372626,2191,5855,3
1678372627,2193,5855,3
1678372628,2196,5855,3
1678372629,2199,5855,3
1678372630,2202,5865,3
1678372631,2203,5888,3
1678372632,2206,5893,3
1678372633,2209,5901,3
1678372634,2211,5901,3
1678372635,2214,5901,3
1678372636,2216,5902,3
1678372637,2219,5902,3
1678372638,2222,5902,3
1678372639,2225,5902,3
1678372640,2227,5902,3
1678372641,2227,5907,3
1678372642,2229,5910,3
1678372643,2232,5910,3
1678372644,2233,5910,3
1678372645,2233,5910,3
1678372646,2235,5910,3
1678372647,2237,5910,3
1678372648,2240,5910,3
1678372649,2243,5911,3
1678372650,2245,5911,3
1678372651,2249,5911,3
1678372652,2252,5912,3
1678372653,2254,5935,3
1678372654,2255,5938,3
1678372655,2258,5938,3
1678372656,2261,5939,3
1678372657,2262,5965,3
1678372658,2266,5967,3
1678372659,2270,5967,3
1678372660,2273,5971,3
1678372661,2274,5974,3
1678372662,2278,5974,3
1678372663,2279,5979,3
1678372664,2281,5979,3
1678372665,2284,5979,3
1678372666,2288,5979,3
1678372667,2290,5979,3
1678372668,2294,5981,3
1678372669,2297,5981,3
1678372670,2300,5985,3
1678372671,2303,5995,3
1678372672,2305,6000,3
1678372673,2306,6019,3
1678372674,2309,6021,3
1678372675,2313,6021,3
1678372676,2316,6021,3
1678372677,2319,6021,3
1678372678,2323,6021,3
1678372679,2327,6021,3
1678372680,2330,6021,3
1678372681,2333,6021,3
1678372682,2335,6021,3
1678372683,2338,6021,3
1678372684,2339,6021,3
1678372685,2344,6117,3
1678372686,2352,6268,3
1678372687,2361,6418,3
1678372688,2369,6568,3
1678372689,2377,6717,3
1678372690,2380,6769,3
1678372691,2380,6769,3
1678372692,2380,6769,3
1678372693,2381,6784,3
1678372694,2381,6840,3
1678372695,2381,6890,3
1678372696,2382,6898,3
1678372697,2384,6898,3
1678372698,2386,6898,3
1678372699,2389,6898,3
1678372700,2392,6898,3
1678372701,2393,6947,3
1678372702,2394,6958,3
1678372703,2397,6959,3
1678372704,2400,6971,3
1678372705,2404,6973,3
1678372706,2406,6973,3
1678372707,2410,6973,3
1678372708,2413,6973,3
1678372709,2416,6983,3
1678372710,2418,6988,3
1678372711,2421,6997,3
1678372712,2423,7015,3
1678372713,2426,7015,3
1678372714,2429,7016,3
1678372715,2431,7016,3
1678372716,2435,7016,3
1678372717,2438,7016,3
1678372718,2441,7016,3
1678372719,2445,7016,3
1678372720,2448,7021,3
1678372721,2450,7022,3
1678372722,2453,7022,3
1678372723,2455,7022,3
1678372724,2459,7022,3
1678372725,2462,7022,3
1678372726,2466,7025,3
1678372727,2468,7051,3
1678372728,2469,7072,3
1678372729,2473,7072,3
1678372730,2477,7072,3
1678372731,2482,7072,3
1678372732,2486,7072,3
1678372733,2491,7072,3
1678372734,2494,7088,3
1678372735,2497,7094,3
1678372736,2499,7162,3
1678372737,2500,7202,3
1678372738,2504,7202,3
Trial ended. Best lap time:118.7681,total elapsed time:900
