maxVelocity:7,maxTurn:150
time (UNIX seconds),cumulative movement,cumulative rotation,lap number
1678364405,848,3463,1
1678364406,852,3463,1
1678364407,856,3463,1
1678364408,857,3472,1
1678364409,861,3472,1
1678364410,862,3484,1
1678364411,865,3484,1
1678364412,868,3484,1
1678364413,871,3488,1
1678364414,874,3488,1
1678364415,877,3488,1
1678364416,881,3488,1
1678364417,885,3488,1
1678364418,889,3488,1
1678364419,893,3488,1
1678364420,896,3488,1
1678364421,899,3488,1
1678364422,902,3488,1
1678364423,906,3488,1
1678364424,909,3488,1
1678364425,913,3488,1
1678364426,917,3488,1
1678364427,920,3488,1
1678364428,923,3488,1
1678364429,927,3488,1
1678364430,930,3488,1
1678364431,931,3488,1
1678364432,933,3523,1
1678364433,941,3653,1
1678364434,941,3653,1
1678364435,943,3690,1
1678364436,945,3729,1
1678364437,947,3768,1
1678364438,948,3807,1
1678364439,949,3814,1
1678364440,949,3814,1
1678364441,949,3814,1
1678364442,953,3889,1
1678364443,961,4039,1
1678364444,970,4189,1
1678364445,978,4339,1
1678364446,986,4488,1
1678364447,991,4563,1
1678364448,991,4563,1
1678364449,991,4563,1
1678364450,991,4563,1
1678364451,991,4563,1
1678364452,991,4563,1
1678364453,991,4563,1
1678364454,991,4563,1
1678364455,991,4563,1
1678364456,991,4563,1
1678364457,991,4563,1
1678364458,993,4563,1
1678364459,996,4563,1
1678364460,1000,4591,1
1678364461,1003,4620,1
1678364462,1008,4620,1
1678364463,1013,4620,1
1678364464,1017,4621,1
1678364465,1019,4679,1
1678364466,1022,4730,1
1678364467,1025,4752,1
1678364468,1028,4778,1
1678364469,1030,4800,1
1678364470,1033,4833,1
1678364471,1037,4834,1
1678364472,1042,4834,1
1678364473,1046,4834,1
1678364474,1049,4845,1
1678364475,1051,4851,1
1678364476,1052,4872,1
1678364477,1055,4881,1
1678364478,1057,4911,1
1678364479,1059,4915,1
1678364480,1062,4930,1
1678364481,1065,4957,1
1678364482,1069,4957,1
1678364483,1073,4959,1
1678364484,1077,4982,1
1678364485,1081,4982,1
1678364486,1084,5003,1
1678364487,1085,5007,1
1678364488,1089,5013,1
1678364489,1091,5021,1
1678364490,1093,5021,1
1678364491,1097,5021,1
1678364492,1099,5022,1
1678364493,1101,5039,1
1678364494,1104,5072,1
1678364495,1108,5073,1
1678364496,1112,5075,1
1678364497,1115,5084,1
1678364498,1119,5093,1
1678364499,1122,5110,1
1678364500,1124,5110,1
1678364501,1128,5113,1
1678364502,1132,5113,1
1678364503,1135,5114,1
1678364504,1139,5121,1
1678364505,1142,5121,1
1678364506,1146,5121,1
1678364507,1150,5122,1
1678364508,1154,5122,1
1678364509,1159,5122,1
1678364510,1163,5122,1
1678364511,1168,5122,1
1678364512,1173,5122,1
1678364513,1176,5157,1
1678364514,1181,5160,1
1678364515,1187,5166,1
1678364516,1190,5201,1
1678364517,1194,5201,1
1678364518,1198,5201,1
1678364519,1202,5215,1
1678364520,1206,5218,1
1678364521,1210,5218,1
1678364522,1214,5219,1
1678364523,1218,5219,1
1678364524,1222,5219,1
1678364525,1226,5219,1
1678364526,1229,5219,1
1678364527,1233,5219,1
1678364528,1237,5220,1
1678364529,1240,5220,1
1678364530,1243,5221,1
1678364531,1245,5224,1
1678364532,1249,5224,1
1678364533,1253,5224,1
1678364534,1256,5224,1
1678364535,1259,5224,1
1678364536,1262,5224,1
1678364537,1265,5224,1
1678364538,1269,5224,1
1678364539,1273,5224,2
1678364540,1276,5224,2
1678364541,1280,5224,2
1678364542,1283,5224,2
1678364543,1286,5224,2
1678364544,1290,5238,2
1678364545,1294,5238,2
1678364546,1298,5238,2
1678364547,1302,5238,2
1678364548,1307,5238,2
1678364549,1311,5238,2
1678364550,1316,5238,2
1678364551,1320,5238,2
1678364552,1322,5262,2
1678364553,1325,5273,2
1678364554,1328,5284,2
1678364555,1332,5284,2
1678364556,1336,5284,2
1678364557,1340,5285,2
1678364558,1343,5334,2
1678364559,1347,5334,2
1678364560,1351,5334,2
1678364561,1356,5334,2
1678364562,1360,5343,2
1678364563,1362,5361,2
1678364564,1364,5361,2
1678364565,1367,5371,2
1678364566,1370,5372,2
1678364567,1372,5383,2
1678364568,1375,5415,2
1678364569,1379,5418,2
1678364570,1384,5418,2
1678364571,1387,5425,2
1678364572,1390,5437,2
1678364573,1392,5458,2
1678364574,1396,5459,2
1678364575,1400,5459,2
1678364576,1404,5459,2
1678364577,1408,5459,2
1678364578,1411,5473,2
1678364579,1415,5477,2
1678364580,1418,5477,2
1678364581,1423,5477,2
1678364582,1427,5477,2
1678364583,1430,5482,2
1678364584,1433,5557,2
1678364585,1435,5576,2
1678364586,1438,5582,2
1678364587,1440,5588,2
1678364588,1443,5618,2
1678364589,1447,5632,2
1678364590,1451,5633,2
1678364591,1455,5634,2
1678364592,1459,5637,2
1678364593,1464,5637,2
1678364594,1468,5637,2
1678364595,1471,5639,2
1678364596,1474,5643,2
1678364597,1476,5666,2
1678364598,1478,5707,2
1678364599,1481,5707,2
1678364600,1484,5707,2
1678364601,1487,5707,2
1678364602,1490,5715,2
1678364603,1492,5724,2
1678364604,1495,5763,2
1678364605,1500,5763,2
1678364606,1505,5763,2
1678364607,1510,5770,2
1678364608,1512,5802,2
1678364609,1516,5810,2
1678364610,1520,5810,2
1678364611,1523,5824,2
1678364612,1528,5824,2
1678364613,1532,5824,2
1678364614,1537,5824,2
1678364615,1542,5824,2
1678364616,1546,5836,2
1678364617,1549,5859,2
1678364618,1552,5893,2
1678364619,1555,5898,2
1678364620,1557,5914,2
1678364621,1560,5915,2
1678364622,1564,5915,2
1678364623,1568,5915,2
1678364624,1571,5916,2
1678364625,1575,5916,2
1678364626,1578,5916,2
1678364627,1582,5916,2
