maxVelocity:7,maxTurn:150
time (UNIX seconds),cumulative movement,cumulative rotation,lap number
1681396128,1995,2632,3
1681396129,2002,2632,3
1681396130,2009,2632,3
1681396131,2016,2632,3
1681396132,2023,2632,3
1681396133,2029,2632,3
1681396134,2036,2632,3
1681396135,2043,2632,3
1681396136,2049,2632,3
1681396137,2050,2662,3
1681396138,2056,2685,3
1681396139,2064,2689,3
1681396140,2073,2689,3
1681396141,2083,2689,3
1681396142,2092,2689,3
1681396143,2097,2710,3
1681396144,2103,2725,3
1681396145,2111,2725,3
1681396146,2120,2725,3
1681396147,2129,2725,3
1681396148,2137,2725,3
1681396149,2141,2754,3
1681396150,2147,2780,3
1681396151,2152,2789,3
1681396152,2159,2789,3
1681396153,2162,2833,3
1681396154,2172,2833,3
1681396155,2178,2859,3
1681396156,2182,2886,3
1681396157,2189,2886,3
1681396158,2196,2886,3
1681396159,2204,2886,3
1681396160,2211,2886,3
1681396161,2218,2886,3
1681396162,2221,2909,3
1681396163,2228,2910,3
1681396164,2232,2947,3
1681396165,2238,2956,3
1681396166,2243,2990,3
1681396167,2251,2990,3
1681396168,2258,2996,3
1681396169,2262,3018,3
1681396170,2268,3018,3
1681396171,2274,3018,3
1681396172,2280,3018,3
1681396173,2286,3018,3
1681396174,2292,3018,3
1681396175,2298,3018,3
1681396176,2304,3018,3
1681396177,2309,3018,3
1681396178,2314,3018,3
1681396179,2319,3018,3
1681396180,2326,3018,3
1681396181,2333,3018,4
1681396182,2338,3018,4
1681396183,2341,3018,4
1681396184,2344,3018,4
1681396185,2348,3018,4
1681396186,2352,3018,4
1681396187,2357,3018,4
1681396188,2361,3018,4
1681396189,2366,3018,4
1681396190,2370,3018,4
1681396191,2373,3018,4
1681396192,2376,3024,4
1681396193,2380,3024,4
1681396194,2383,3036,4
1681396195,2386,3054,4
1681396196,2391,3054,4
1681396197,2398,3057,4
1681396198,2400,3082,4
1681396199,2406,3082,4
1681396200,2410,3103,4
1681396201,2414,3112,4
1681396202,2415,3141,4
1681396203,2421,3142,4
1681396204,2428,3142,4
1681396205,2429,3166,4
1681396206,2433,3166,4
1681396207,2433,3198,4
1681396208,2437,3198,4
1681396209,2441,3198,4
1681396210,2446,3198,4
1681396211,2450,3198,4
1681396212,2454,3198,4
1681396213,2458,3198,4
1681396214,2460,3202,4
1681396215,2462,3207,4
1681396216,2465,3225,4
1681396217,2469,3230,4
1681396218,2471,3249,4
1681396219,2476,3249,4
1681396220,2481,3249,4
1681396221,2486,3249,4
1681396222,2491,3249,4
1681396223,2493,3263,4
1681396224,2498,3263,4
1681396225,2504,3263,4
1681396226,2507,3268,4
1681396227,2510,3269,4
1681396228,2512,3292,4
1681396229,2518,3292,4
1681396230,2519,3311,4
1681396231,2524,3311,4
1681396232,2529,3311,4
1681396233,2529,3346,4
1681396234,2533,3346,4
1681396235,2534,3362,4
1681396236,2539,3362,4
1681396237,2544,3363,4
1681396238,2546,3388,4
1681396239,2549,3391,4
1681396240,2552,3393,4
1681396241,2553,3415,4
1681396242,2558,3415,4
1681396243,2562,3415,4
1681396244,2567,3415,4
1681396245,2573,3415,4
1681396246,2578,3415,4
1681396247,2583,3415,4
1681396248,2587,3415,4
1681396249,2593,3415,4
1681396250,2598,3415,4
1681396251,2604,3415,4
1681396252,2609,3415,4
1681396253,2614,3415,4
1681396254,2620,3415,4
1681396255,2626,3415,4
1681396256,2631,3415,4
1681396257,2634,3442,4
1681396258,2639,3446,4
1681396259,2642,3464,4
1681396260,2648,3464,4
1681396261,2655,3464,4
1681396262,2661,3464,4
1681396263,2669,3464,4
1681396264,2676,3464,4
1681396265,2682,3464,4
1681396266,2683,3484,4
1681396267,2690,3484,4
1681396268,2697,3484,4
1681396269,2704,3484,4
1681396270,2711,3484,4
1681396271,2717,3484,4
1681396272,2719,3515,4
1681396273,2723,3535,4
1681396274,2727,3539,4
1681396275,2729,3554,4
1681396276,2734,3554,4
1681396277,2737,3576,4
1681396278,2742,3579,4
1681396279,2745,3613,4
1681396280,2750,3619,4
1681396281,2756,3619,4
1681396282,2762,3619,4
1681396283,2766,3626,4
1681396284,2772,3626,4
1681396285,2777,3626,4
1681396286,2783,3626,4
1681396287,2788,3626,4
1681396288,2794,3628,4
1681396289,2797,3661,4
1681396290,2802,3672,4
1681396291,2809,3672,4
1681396292,2816,3672,4
1681396293,2822,3677,4
1681396294,2826,3707,4
1681396295,2832,3707,4
1681396296,2837,3707,4
1681396297,2843,3707,4
1681396298,2847,3732,4
1681396299,2853,3733,4
1681396300,2859,3736,4
1681396301,2865,3737,4
1681396302,2870,3744,4
1681396303,2876,3744,4
1681396304,2882,3744,4
1681396305,2887,3744,4
1681396306,2893,3744,4
1681396307,2898,3744,4
1681396308,2903,3744,4
1681396309,2908,3744,5
1681396310,2913,3744,5
1681396311,2918,3744,5
1681396312,2924,3744,5
1681396313,2930,3744,5
1681396314,2936,3744,5
1681396315,2941,3744,5
1681396316,2946,3744,5
1681396317,2950,3761,5
1681396318,2958,3761,5
1681396319,2965,3761,5
1681396320,2973,3762,5
1681396321,2978,3792,5
1681396322,2985,3801,5
1681396323,2991,3824,5
1681396324,2996,3842,5
1681396325,3001,3851,5
1681396326,3008,3880,5
1681396327,3016,3887,5
1681396328,3021,3919,5
1681396329,3029,3919,5
1681396330,3036,3919,5
1681396331,3042,3919,5
1681396332,3049,3919,5
1681396333,3054,3941,5
1681396334,3061,3961,5
Trial ended. Best lap time:90.1842,total elapsed time:600
