maxVelocity:7,maxTurn:150
time (UNIX seconds),cumulative movement,cumulative rotation,lap number
1681393372,1037,2035,1
1681393373,1037,2042,1
1681393374,1041,2042,1
1681393375,1044,2042,1
1681393376,1050,2042,1
1681393377,1057,2042,1
1681393378,1061,2042,1
1681393379,1066,2042,1
1681393380,1071,2042,1
1681393381,1074,2046,1
1681393382,1074,2064,1
1681393383,1079,2064,1
1681393384,1082,2064,1
1681393385,1087,2064,1
1681393386,1087,2088,1
1681393387,1089,2088,1
1681393388,1094,2088,1
1681393389,1099,2088,1
1681393390,1099,2119,1
1681393391,1100,2124,1
1681393392,1105,2124,1
1681393393,1105,2132,1
1681393394,1108,2132,1
1681393395,1114,2132,1
1681393396,1120,2132,1
1681393397,1125,2132,1
1681393398,1127,2136,1
1681393399,1131,2136,1
1681393400,1137,2136,1
1681393401,1143,2136,1
1681393402,1149,2136,1
1681393403,1156,2136,1
1681393404,1162,2136,1
1681393405,1168,2136,1
1681393406,1172,2136,1
1681393407,1176,2136,1
1681393408,1181,2136,2
1681393409,1186,2136,2
1681393410,1191,2136,2
1681393411,1197,2136,2
1681393412,1202,2136,2
1681393413,1206,2136,2
1681393414,1212,2136,2
1681393415,1217,2136,2
1681393416,1222,2136,2
1681393417,1225,2136,2
1681393418,1230,2136,2
1681393419,1234,2136,2
1681393420,1234,2157,2
1681393421,1238,2157,2
1681393422,1243,2158,2
1681393423,1244,2175,2
1681393424,1245,2187,2
1681393425,1253,2187,2
1681393426,1254,2213,2
1681393427,1254,2227,2
1681393428,1256,2227,2
1681393429,1260,2227,2
1681393430,1266,2227,2
1681393431,1267,2228,2
1681393432,1267,2249,2
1681393433,1273,2249,2
1681393434,1273,2256,2
1681393435,1274,2271,2
1681393436,1280,2271,2
1681393437,1284,2271,2
1681393438,1285,2280,2
1681393439,1285,2296,2
1681393440,1285,2303,2
1681393441,1290,2303,2
1681393442,1290,2323,2
1681393443,1290,2326,2
1681393444,1293,2326,2
1681393445,1297,2326,2
1681393446,1301,2326,2
1681393447,1307,2326,2
1681393448,1311,2326,2
1681393449,1316,2326,2
1681393450,1321,2326,2
1681393451,1323,2326,2
1681393452,1323,2360,2
1681393453,1323,2407,2
1681393454,1323,2415,2
1681393455,1331,2415,2
1681393456,1332,2431,2
1681393457,1336,2431,2
1681393458,1339,2442,2
1681393459,1341,2443,2
1681393460,1346,2443,2
1681393461,1354,2443,2
1681393462,1358,2443,2
1681393463,1359,2453,2
1681393464,1360,2462,2
1681393465,1366,2462,2
1681393466,1369,2462,2
1681393467,1370,2499,2
1681393468,1371,2502,2
1681393469,1377,2502,2
1681393470,1383,2502,2
1681393471,1384,2525,2
1681393472,1384,2545,2
1681393473,1392,2545,2
1681393474,1396,2545,2
1681393475,1398,2554,2
1681393476,1398,2594,2
1681393477,1400,2599,2
1681393478,1406,2599,2
1681393479,1411,2599,2
1681393480,1411,2616,2
1681393481,1412,2619,2
1681393482,1417,2620,2
1681393483,1419,2629,2
1681393484,1423,2633,2
1681393485,1426,2633,2
1681393486,1431,2633,2
1681393487,1434,2639,2
1681393488,1439,2639,2
1681393489,1444,2640,2
1681393490,1448,2640,2
1681393491,1453,2640,2
1681393492,1459,2640,2
1681393493,1463,2640,2
1681393494,1468,2640,2
1681393495,1474,2640,2
1681393496,1477,2640,2
1681393497,1483,2640,2
1681393498,1486,2640,2
1681393499,1487,2644,2
1681393500,1488,2679,2
1681393501,1494,2679,2
1681393502,1496,2694,2
1681393503,1496,2709,2
1681393504,1502,2709,2
1681393505,1507,2709,2
1681393506,1511,2709,2
1681393507,1519,2709,2
1681393508,1524,2709,2
1681393509,1529,2709,2
1681393510,1530,2710,2
1681393511,1530,2751,2
1681393512,1531,2797,2
1681393513,1531,2805,2
1681393514,1537,2805,2
1681393515,1538,2825,2
1681393516,1541,2825,2
1681393517,1544,2825,2
1681393518,1547,2825,2
1681393519,1552,2825,2
1681393520,1552,2842,2
1681393521,1556,2842,2
1681393522,1560,2842,2
1681393523,1563,2849,2
1681393524,1564,2870,2
1681393525,1571,2870,2
1681393526,1572,2898,2
1681393527,1574,2902,2
1681393528,1578,2902,2
1681393529,1583,2902,2
1681393530,1583,2929,2
1681393531,1588,2929,2
1681393532,1590,2937,2
1681393533,1591,2949,2
1681393534,1599,2949,2
1681393535,1599,2973,2
1681393536,1604,2973,2
1681393537,1606,2987,2
1681393538,1609,2988,2
1681393539,1612,2991,2
1681393540,1614,2991,2
1681393541,1617,2991,2
1681393542,1621,2991,2
1681393543,1626,2991,2
1681393544,1631,2991,2
1681393545,1635,2991,2
1681393546,1639,2991,2
1681393547,1644,2991,2
1681393548,1648,2991,2
1681393549,1650,3012,2
1681393550,1651,3019,2
1681393551,1657,3019,2
1681393552,1663,3019,2
1681393553,1668,3019,2
1681393554,1671,3027,2
1681393555,1671,3055,2
1681393556,1679,3055,2
1681393557,1679,3077,2
1681393558,1682,3077,2
1681393559,1684,3083,2
1681393560,1686,3083,2
1681393561,1690,3083,2
1681393562,1696,3083,2
1681393563,1701,3083,2
1681393564,1702,3089,2
1681393565,1707,3089,2
1681393566,1712,3089,2
1681393567,1717,3089,2
1681393568,1721,3089,2
1681393569,1726,3089,2
1681393570,1730,3089,2
1681393571,1735,3089,2
1681393572,1740,3089,2
1681393573,1744,3089,2
1681393574,1748,3089,2
1681393575,1752,3089,2
1681393576,1754,3107,2
1681393577,1755,3113,2
1681393578,1758,3114,2
1681393579,1760,3125,3
1681393580,1765,3125,3
1681393581,1769,3125,3
1681393582,1775,3125,3
1681393583,1780,3125,3
1681393584,1782,3128,3
1681393585,1785,3138,3
1681393586,1789,3143,3
1681393587,1793,3144,3
1681393588,1799,3144,3
1681393589,1805,3144,3
1681393590,1807,3152,3
1681393591,1811,3152,3
1681393592,1816,3152,3
1681393593,1820,3159,3
1681393594,1825,3171,3
1681393595,1829,3190,3
1681393596,1835,3193,3
1681393597,1840,3223,3
1681393598,1844,3235,3
1681393599,1849,3235,3
1681393600,1852,3264,3
1681393601,1858,3268,3
1681393602,1865,3269,3
1681393603,1869,3302,3
1681393604,1871,3317,3
1681393605,1876,3317,3
1681393606,1880,3321,3
1681393607,1883,3322,3
1681393608,1888,3322,3
1681393609,1894,3322,3
1681393610,1899,3322,3
1681393611,1905,3322,3
1681393612,1909,3327,3
1681393613,1912,3359,3
1681393614,1915,3373,3
1681393615,1922,3373,3
1681393616,1925,3379,3
1681393617,1931,3379,3
1681393618,1938,3379,3
1681393619,1944,3379,3
1681393620,1949,3383,3
Trial ended. Best lap time:164.8935,total elapsed time:600
