maxVelocity:7,maxTurn:150
time (UNIX seconds),cumulative movement,cumulative rotation,lap number
1681383082,2347,2935,4
1681383083,2353,2950,4
1681383084,2358,2961,4
1681383085,2362,2987,4
1681383086,2367,3006,4
1681383087,2373,3006,4
1681383088,2378,3028,4
1681383089,2383,3044,4
1681383090,2389,3044,4
1681383091,2395,3044,4
1681383092,2401,3044,4
1681383093,2407,3044,4
1681383094,2412,3051,4
1681383095,2416,3073,4
1681383096,2423,3074,4
1681383097,2428,3083,4
1681383098,2435,3083,4
1681383099,2442,3083,4
1681383100,2449,3083,4
1681383101,2456,3083,4
1681383102,2460,3113,4
1681383103,2466,3114,4
1681383104,2470,3135,4
1681383105,2475,3139,4
1681383106,2478,3174,4
1681383107,2485,3175,4
1681383108,2490,3206,4
1681383109,2495,3206,4
1681383110,2502,3209,4
1681383111,2506,3228,4
1681383112,2510,3236,4
1681383113,2515,3243,4
1681383114,2517,3248,4
1681383115,2521,3248,4
1681383116,2526,3248,4
1681383117,2531,3248,4
1681383118,2537,3248,4
1681383119,2542,3248,4
1681383120,2543,3260,4
1681383121,2546,3260,4
1681383122,2552,3260,4
1681383123,2558,3260,4
1681383124,2564,3260,4
1681383125,2570,3260,4
1681383126,2573,3291,4
1681383127,2578,3316,4
1681383128,2585,3316,4
1681383129,2593,3316,4
1681383130,2599,3324,4
1681383131,2605,3336,4
1681383132,2611,3346,4
1681383133,2617,3363,4
1681383134,2625,3363,4
1681383135,2632,3363,4
1681383136,2639,3366,4
1681383137,2646,3378,4
1681383138,2652,3378,4
1681383139,2659,3380,4
1681383140,2663,3416,4
1681383141,2668,3430,4
1681383142,2673,3441,4
1681383143,2678,3457,4
1681383144,2683,3469,4
1681383145,2686,3494,4
1681383146,2691,3499,4
1681383147,2695,3518,4
1681383148,2700,3528,4
1681383149,2705,3528,4
1681383150,2711,3528,4
1681383151,2716,3528,4
1681383152,2721,3528,4
1681383153,2727,3528,4
1681383154,2734,3528,4
1681383155,2740,3528,4
1681383156,2744,3544,4
1681383157,2747,3580,4
1681383158,2751,3594,4
1681383159,2757,3595,4
1681383160,2762,3598,4
1681383161,2766,3627,4
1681383162,2771,3628,4
1681383163,2775,3635,4
1681383164,2780,3635,4
1681383165,2785,3635,4
1681383166,2791,3635,4
1681383167,2797,3635,4
1681383168,2801,3635,4
1681383169,2806,3635,4
1681383170,2811,3639,4
1681383171,2816,3639,4
1681383172,2821,3639,4
1681383173,2826,3639,4
1681383174,2832,3639,4
1681383175,2836,3639,4
1681383176,2841,3639,4
1681383177,2846,3639,5
1681383178,2852,3639,5
1681383179,2857,3639,5
1681383180,2862,3639,5
1681383181,2867,3639,5
1681383182,2873,3639,5
1681383183,2878,3639,5
1681383184,2885,3639,5
1681383185,2891,3639,5
1681383186,2895,3660,5
1681383187,2902,3671,5
1681383188,2908,3677,5
1681383189,2914,3688,5
1681383190,2920,3704,5
1681383191,2924,3728,5
1681383192,2929,3736,5
1681383193,2933,3774,5
1681383194,2938,3785,5
1681383195,2944,3785,5
1681383196,2951,3786,5
1681383197,2955,3809,5
1681383198,2959,3814,5
1681383199,2965,3814,5
1681383200,2970,3814,5
1681383201,2974,3814,5
1681383202,2979,3823,5
1681383203,2982,3853,5
1681383204,2989,3854,5
1681383205,2994,3866,5
1681383206,2999,3866,5
1681383207,3006,3866,5
1681383208,3013,3866,5
1681383209,3019,3866,5
1681383210,3024,3884,5
1681383211,3028,3902,5
1681383212,3035,3908,5
1681383213,3038,3930,5
1681383214,3043,3930,5
1681383215,3048,3931,5
1681383216,3052,3971,5
1681383217,3055,3992,5
1681383218,3062,3992,5
1681383219,3068,3992,5
1681383220,3072,4010,5
1681383221,3074,4019,5
1681383222,3079,4019,5
1681383223,3082,4028,5
1681383224,3087,4028,5
1681383225,3094,4028,5
1681383226,3097,4033,5
1681383227,3102,4033,5
1681383228,3106,4033,5
1681383229,3110,4033,5
1681383230,3115,4033,5
1681383231,3120,4033,5
1681383232,3124,4033,5
1681383233,3129,4033,5
1681383234,3135,4033,5
1681383235,3139,4033,5
1681383236,3142,4037,5
1681383237,3145,4064,5
1681383238,3151,4064,5
1681383239,3154,4089,5
1681383240,3156,4100,5
1681383241,3162,4100,5
1681383242,3168,4100,5
1681383243,3175,4100,5
1681383244,3179,4120,5
1681383245,3185,4135,5
1681383246,3192,4135,5
1681383247,3198,4135,5
1681383248,3206,4135,5
1681383249,3213,4135,5
1681383250,3220,4135,5
1681383251,3226,4149,5
1681383252,3228,4186,5
1681383253,3233,4192,5
1681383254,3238,4192,5
1681383255,3242,4211,5
1681383256,3245,4248,5
1681383257,3250,4259,5
1681383258,3258,4259,5
1681383259,3263,4266,5
1681383260,3266,4278,5
1681383261,3272,4278,5
1681383262,3278,4278,5
1681383263,3284,4278,5
1681383264,3290,4278,5
1681383265,3296,4278,5
1681383266,3300,4296,5
1681383267,3307,4305,5
1681383268,3315,4305,5
1681383269,3320,4319,5
1681383270,3324,4359,5
1681383271,3330,4366,5
1681383272,3334,4374,5
1681383273,3340,4374,5
1681383274,3346,4374,5
1681383275,3352,4374,5
1681383276,3356,4379,5
1681383277,3362,4379,5
1681383278,3368,4379,5
1681383279,3374,4379,5
1681383280,3379,4379,5
1681383281,3385,4379,5
1681383282,3391,4379,5
1681383283,3397,4379,5
1681383284,3403,4379,5
1681383285,3409,4379,6
1681383286,3414,4379,6
1681383287,3415,4389,6
1681383288,3420,4389,6
Trial ended. Best lap time:73.98123,total elapsed time:600
