maxVelocity:7,maxTurn:150
time (UNIX seconds),cumulative movement,cumulative rotation,lap number
1681390918,261,450,0
1681390919,264,456,0
1681390920,268,456,0
1681390921,271,456,0
1681390922,275,456,0
1681390923,279,456,0
1681390924,281,463,0
1681390925,284,470,0
1681390926,288,470,0
1681390927,293,470,0
1681390928,296,470,0
1681390929,300,481,0
1681390930,302,484,0
1681390931,308,484,0
1681390932,312,484,0
1681390933,315,484,0
1681390934,318,491,0
1681390935,322,493,0
1681390936,324,509,0
1681390937,327,521,0
1681390938,330,525,0
1681390939,334,535,0
1681390940,336,540,0
1681390941,338,545,0
1681390942,340,549,0
1681390943,342,551,0
1681390944,343,562,0
1681390945,348,562,0
1681390946,351,575,0
1681390947,355,575,0
1681390948,358,583,0
1681390949,361,590,0
1681390950,365,602,0
1681390951,367,611,0
1681390952,370,623,0
1681390953,373,625,0
1681390954,377,627,0
1681390955,382,638,0
1681390956,385,645,0
1681390957,387,651,0
1681390958,390,661,0
1681390959,392,663,0
1681390960,397,677,0
1681390961,400,684,0
1681390962,403,695,0
1681390963,407,702,0
1681390964,410,705,0
1681390965,413,716,0
1681390966,414,723,0
1681390967,417,736,0
1681390968,420,743,0
1681390969,423,752,0
1681390970,425,762,0
1681390971,429,770,0
1681390972,433,778,0
1681390973,435,784,0
1681390974,438,791,0
1681390975,442,793,0
1681390976,444,799,0
1681390977,446,805,0
1681390978,448,812,0
1681390979,451,812,0
1681390980,453,815,0
1681390981,456,816,0
1681390982,459,825,0
1681390983,462,825,0
1681390984,465,826,0
1681390985,468,836,0
1681390986,471,842,0
1681390987,476,842,0
1681390988,482,842,0
1681390989,487,842,0
1681390990,491,844,0
1681390991,494,850,0
1681390992,496,863,0
1681390993,499,879,0
1681390994,504,879,0
1681390995,506,884,0
1681390996,509,901,0
1681390997,513,904,0
1681390998,516,911,0
1681390999,517,924,0
1681391000,522,924,0
1681391001,526,925,0
1681391002,530,928,0
1681391003,533,928,0
1681391004,538,928,0
1681391005,543,928,0
1681391006,548,928,0
1681391007,551,932,0
1681391008,556,932,0
1681391009,561,932,0
1681391010,565,932,0
1681391011,570,932,0
1681391012,576,932,0
1681391013,582,932,0
1681391014,587,932,0
1681391015,592,932,0
1681391016,597,933,1
1681391017,602,933,1
1681391018,607,933,1
1681391019,613,933,1
1681391020,617,933,1
1681391021,620,944,1
1681391022,624,951,1
1681391023,628,951,1
1681391024,633,951,1
1681391025,637,951,1
1681391026,642,951,1
1681391027,646,951,1
1681391028,649,957,1
1681391029,653,958,1
1681391030,657,969,1
1681391031,659,984,1
1681391032,664,994,1
1681391033,667,998,1
1681391034,668,1012,1
1681391035,673,1017,1
1681391036,677,1032,1
1681391037,680,1048,1
1681391038,684,1048,1
1681391039,688,1069,1
1681391040,692,1081,1
1681391041,696,1087,1
1681391042,700,1107,1
1681391043,704,1110,1
1681391044,707,1133,1
1681391045,710,1141,1
1681391046,715,1141,1
1681391047,720,1141,1
1681391048,725,1141,1
1681391049,729,1143,1
1681391050,732,1148,1
1681391051,735,1152,1
1681391052,739,1169,1
1681391053,742,1172,1
1681391054,747,1172,1
1681391055,749,1191,1
1681391056,751,1197,1
1681391057,755,1197,1
1681391058,757,1206,1
1681391059,761,1216,1
1681391060,764,1218,1
1681391061,768,1218,1
1681391062,771,1225,1
1681391063,775,1235,1
1681391064,778,1242,1
1681391065,781,1258,1
1681391066,785,1263,1
1681391067,789,1273,1
1681391068,791,1280,1
1681391069,794,1296,1
1681391070,797,1300,1
1681391071,801,1305,1
1681391072,803,1326,1
1681391073,808,1327,1
1681391074,811,1355,1
1681391075,816,1360,1
1681391076,820,1362,1
1681391077,823,1372,1
1681391078,827,1372,1
1681391079,832,1373,1
1681391080,835,1381,1
1681391081,839,1384,1
1681391082,844,1384,1
1681391083,848,1384,1
1681391084,853,1384,1
1681391085,858,1384,1
1681391086,864,1384,1
1681391087,870,1384,1
1681391088,877,1384,1
1681391089,883,1384,1
1681391090,889,1384,1
1681391091,893,1396,1
1681391092,894,1428,1
1681391093,899,1436,1
1681391094,904,1451,1
1681391095,908,1465,1
1681391096,914,1469,1
1681391097,916,1499,1
1681391098,921,1499,1
1681391099,923,1517,1
1681391100,927,1522,1
1681391101,931,1527,1
1681391102,934,1549,1
1681391103,939,1552,1
1681391104,943,1571,1
1681391105,946,1580,1
1681391106,948,1600,1
1681391107,955,1600,1
1681391108,962,1600,1
1681391109,969,1600,1
1681391110,972,1608,1
1681391111,976,1611,1
1681391112,981,1612,1
1681391113,984,1636,1
1681391114,986,1653,1
1681391115,991,1653,1
1681391116,993,1684,1
1681391117,997,1684,1
1681391118,1002,1684,1
1681391119,1004,1694,1
1681391120,1005,1709,1
1681391121,1010,1717,1
1681391122,1014,1729,1
1681391123,1017,1745,1
1681391124,1021,1754,1
1681391125,1025,1754,1
1681391126,1030,1754,1
1681391127,1035,1757,1
1681391128,1038,1769,1
1681391129,1043,1769,1
1681391130,1048,1773,1
1681391131,1052,1775,1
1681391132,1057,1775,1
1681391133,1061,1775,1
1681391134,1064,1776,1
1681391135,1067,1778,1
1681391136,1071,1795,1
1681391137,1077,1801,1
1681391138,1081,1816,1
1681391139,1086,1830,1
1681391140,1092,1838,1
1681391141,1096,1853,1
1681391142,1101,1855,1
1681391143,1104,1860,1
1681391144,1107,1860,1
1681391145,1110,1862,1
1681391146,1114,1869,1
1681391147,1116,1877,1
1681391148,1120,1877,1
1681391149,1122,1892,1
1681391150,1124,1903,1
1681391151,1127,1905,1
1681391152,1133,1905,1
1681391153,1139,1905,1
1681391154,1144,1905,1
1681391155,1146,1910,1
1681391156,1148,1910,1
1681391157,1149,1910,1
1681391158,1151,1910,1
1681391159,1152,1910,1
1681391160,1152,1910,1
1681391161,1156,1910,1
1681391162,1158,1910,1
1681391163,1158,1910,1
1681391164,1158,1910,1
1681391165,1158,1910,1
1681391166,1158,1910,1
1681391167,1158,1910,1
1681391168,1158,1910,1
1681391169,1158,1910,1
1681391170,1158,1910,1
1681391171,1158,1910,1
1681391172,1158,1910,1
1681391173,1158,1910,1
1681391174,1158,1910,1
1681391175,1162,1910,1
1681391176,1168,1910,1
1681391177,1174,1910,2
1681391178,1180,1910,2
1681391179,1187,1910,2
1681391180,1193,1910,2
1681391181,1199,1910,2
1681391182,1203,1910,2
1681391183,1208,1910,2
1681391184,1213,1910,2
1681391185,1217,1910,2
1681391186,1221,1910,2
1681391187,1224,1914,2
1681391188,1229,1915,2
1681391189,1231,1941,2
1681391190,1236,1942,2
1681391191,1239,1957,2
1681391192,1243,1957,2
1681391193,1245,1974,2
1681391194,1247,1984,2
1681391195,1252,1990,2
1681391196,1253,2010,2
1681391197,1257,2010,2
1681391198,1260,2024,2
1681391199,1263,2027,2
1681391200,1266,2043,2
1681391201,1270,2043,2
1681391202,1273,2056,2
1681391203,1276,2058,2
1681391204,1279,2077,2
1681391205,1282,2077,2
1681391206,1285,2078,2
1681391207,1289,2093,2
1681391208,1293,2095,2
1681391209,1298,2099,2
1681391210,1304,2099,2
1681391211,1308,2101,2
1681391212,1311,2111,2
1681391213,1317,2111,2
1681391214,1318,2137,2
1681391215,1324,2137,2
1681391216,1327,2143,2
1681391217,1332,2150,2
1681391218,1332,2159,2
1681391219,1335,2166,2
1681391220,1340,2177,2
1681391221,1341,2194,2
1681391222,1347,2198,2
1681391223,1352,2201,2
1681391224,1356,2210,2
1681391225,1359,2242,2
1681391226,1363,2246,2
1681391227,1366,2261,2
1681391228,1370,2270,2
1681391229,1373,2285,2
1681391230,1376,2293,2
1681391231,1380,2294,2
1681391232,1384,2300,2
1681391233,1388,2324,2
1681391234,1392,2332,2
1681391235,1396,2334,2
1681391236,1399,2349,2
1681391237,1401,2358,2
1681391238,1406,2358,2
1681391239,1411,2358,2
1681391240,1418,2358,2
1681391241,1424,2358,2
1681391242,1428,2365,2
1681391243,1433,2365,2
1681391244,1438,2365,2
1681391245,1443,2365,2
1681391246,1447,2365,2
1681391247,1452,2365,2
1681391248,1457,2365,2
1681391249,1462,2365,2
1681391250,1466,2366,2
1681391251,1470,2373,2
1681391252,1473,2380,2
1681391253,1477,2385,2
1681391254,1479,2398,2
1681391255,1485,2414,2
1681391256,1490,2423,2
1681391257,1492,2426,2
1681391258,1497,2439,2
1681391259,1503,2440,2
1681391260,1509,2440,2
1681391261,1516,2440,2
1681391262,1521,2453,2
1681391263,1526,2462,2
1681391264,1530,2480,2
1681391265,1533,2490,2
1681391266,1534,2492,2
1681391267,1537,2499,2
1681391268,1541,2499,2
1681391269,1545,2499,2
1681391270,1548,2505,2
1681391271,1549,2515,2
1681391272,1552,2518,2
1681391273,1555,2532,2
1681391274,1559,2537,2
1681391275,1562,2543,2
1681391276,1563,2562,2
1681391277,1567,2562,2
1681391278,1569,2583,2
1681391279,1570,2591,2
1681391280,1572,2605,2
1681391281,1576,2608,2
1681391282,1579,2619,2
1681391283,1583,2624,2
1681391284,1586,2635,2
1681391285,1589,2651,2
1681391286,1593,2658,2
1681391287,1597,2662,2
1681391288,1599,2669,2
1681391289,1600,2682,2
1681391290,1604,2683,2
1681391291,1607,2683,2
1681391292,1613,2683,2
1681391293,1618,2683,2
1681391294,1624,2683,2
1681391295,1630,2683,2
1681391296,1637,2683,2
1681391297,1639,2698,2
1681391298,1645,2700,2
1681391299,1650,2708,2
1681391300,1652,2721,2
1681391301,1658,2737,2
1681391302,1664,2742,2
1681391303,1667,2756,2
1681391304,1672,2766,2
1681391305,1675,2770,2
1681391306,1681,2770,2
1681391307,1684,2774,2
1681391308,1689,2774,2
1681391309,1694,2774,2
1681391310,1697,2780,2
1681391311,1701,2780,2
1681391312,1706,2780,2
1681391313,1712,2780,2
1681391314,1717,2780,2
1681391315,1722,2780,2
1681391316,1724,2783,2
1681391317,1728,2783,2
1681391318,1732,2783,2
1681391319,1737,2783,2
1681391320,1743,2783,2
1681391321,1747,2783,3
1681391322,1751,2783,3
1681391323,1755,2783,3
1681391324,1760,2783,3
1681391325,1764,2783,3
1681391326,1769,2783,3
1681391327,1773,2783,3
1681391328,1777,2783,3
1681391329,1782,2783,3
1681391330,1787,2783,3
1681391331,1792,2783,3
1681391332,1797,2783,3
1681391333,1800,2797,3
1681391334,1806,2798,3
1681391335,1809,2807,3
1681391336,1813,2824,3
1681391337,1817,2840,3
1681391338,1820,2852,3
1681391339,1824,2854,3
1681391340,1827,2863,3
1681391341,1830,2879,3
1681391342,1834,2884,3
1681391343,1837,2891,3
1681391344,1840,2907,3
1681391345,1845,2913,3
1681391346,1847,2933,3
1681391347,1852,2933,3
1681391348,1854,2953,3
1681391349,1858,2953,3
1681391350,1863,2953,3
1681391351,1866,2967,3
1681391352,1870,2967,3
1681391353,1875,2967,3
1681391354,1877,2979,3
1681391355,1882,2979,3
1681391356,1885,2986,3
1681391357,1889,2989,3
1681391358,1891,2995,3
1681391359,1894,3008,3
1681391360,1899,3013,3
1681391361,1902,3022,3
1681391362,1904,3031,3
1681391363,1907,3035,3
1681391364,1911,3035,3
1681391365,1914,3035,3
1681391366,1916,3039,3
1681391367,1920,3039,3
1681391368,1925,3039,3
1681391369,1928,3050,3
1681391370,1933,3051,3
1681391371,1936,3060,3
1681391372,1938,3081,3
1681391373,1943,3081,3
1681391374,1946,3106,3
1681391375,1949,3108,3
1681391376,1951,3117,3
1681391377,1953,3131,3
1681391378,1958,3134,3
1681391379,1962,3145,3
1681391380,1965,3169,3
1681391381,1971,3176,3
1681391382,1976,3180,3
1681391383,1981,3190,3
1681391384,1985,3201,3
1681391385,1987,3206,3
1681391386,1991,3206,3
1681391387,1996,3206,3
1681391388,2000,3206,3
1681391389,2004,3206,3
1681391390,2008,3206,3
1681391391,2013,3206,3
1681391392,2019,3206,3
1681391393,2023,3206,3
1681391394,2028,3206,3
1681391395,2032,3206,3
1681391396,2037,3206,3
1681391397,2040,3206,3
1681391398,2044,3209,3
1681391399,2047,3214,3
1681391400,2048,3226,3
1681391401,2052,3227,3
1681391402,2055,3231,3
1681391403,2057,3243,3
1681391404,2060,3258,3
1681391405,2065,3259,3
1681391406,2067,3274,3
1681391407,2071,3274,3
1681391408,2075,3278,3
1681391409,2078,3285,3
1681391410,2084,3285,3
1681391411,2089,3305,3
1681391412,2095,3305,3
1681391413,2098,3323,3
Trial ended. Best lap time:144.3997,total elapsed time:600
